Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Features Replaced,Feature Selection (%),Sparsity,Proximity,SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s)
town7_002917.png,GO,"[0.25682, 0.74318]",STOP,"[0.54126, 0.45874]",True,25.0,19.53%,25.0,4.13702,0.74364,136.57747,26.77701,0.97605,0.2982,0.34356
town7_002926.png,GO,"[0.34514, 0.65486]",STOP,"[0.55679, 0.44321]",True,1.0,0.78%,1.0,1.33568,0.69522,200.16315,25.11696,0.96757,0.27352,0.15023
town7_002929.png,GO,"[0.234, 0.766]",STOP,"[0.5427, 0.4573]",True,69.0,53.91%,69.0,5.97316,0.67816,377.65122,22.35989,0.95463,0.24694,0.30235
town7_002942.png,STOP,"[0.95046, 0.04954]",GO,"[0.48005, 0.51995]",True,58.0,45.31%,58.0,5.52051,0.76618,177.33263,25.64292,0.96559,0.31752,0.30161
town7_002951.png,STOP,"[0.95506, 0.04494]",GO,"[0.49127, 0.50873]",True,60.0,46.88%,60.0,5.51855,0.7631,172.71589,25.75748,0.96508,0.3183,0.39997
town7_002952.png,STOP,"[0.9544, 0.0456]",GO,"[0.48247, 0.51753]",True,61.0,47.66%,61.0,6.07634,0.75775,187.93755,25.39067,0.96138,0.30428,0.34211
town7_002956.png,STOP,"[0.94773, 0.05227]",GO,"[0.45996, 0.54004]",True,62.0,48.44%,62.0,5.68941,0.75776,194.85841,25.23361,0.95912,0.30741,0.24022
town7_002959.png,STOP,"[0.95547, 0.04453]",GO,"[0.49955, 0.50045]",True,60.0,46.88%,60.0,5.84543,0.75813,195.76891,25.21337,0.96328,0.30372,0.24098
town7_002962.png,STOP,"[0.95034, 0.04966]",GO,"[0.48851, 0.51149]",True,54.0,42.19%,54.0,5.24196,0.76794,168.67576,25.86028,0.96415,0.32431,0.27384
town7_002969.png,STOP,"[0.94932, 0.05068]",GO,"[0.44515, 0.55485]",True,59.0,46.09%,59.0,5.60314,0.76692,169.97917,25.82685,0.96388,0.32163,0.2816
town7_002973.png,STOP,"[0.94293, 0.05707]",GO,"[0.48347, 0.51653]",True,36.0,28.12%,36.0,4.90847,0.77196,143.9013,26.55016,0.96791,0.32636,0.23293
town7_002984.png,STOP,"[0.94397, 0.05603]",GO,"[0.48832, 0.51168]",True,32.0,25.00%,32.0,4.36692,0.77336,147.27677,26.44946,0.96741,0.33725,0.34392
town7_002991.png,STOP,"[0.95662, 0.04338]",GO,"[0.49002, 0.50998]",True,51.0,39.84%,51.0,5.16925,0.77032,164.31036,25.97415,0.96772,0.32695,0.33218
town7_002994.png,STOP,"[0.94306, 0.05694]",GO,"[0.457, 0.543]",True,40.0,31.25%,40.0,4.80205,0.7706,154.54276,26.24032,0.96551,0.33262,0.25228
town7_002999.png,STOP,"[0.95746, 0.04254]",GO,"[0.42663, 0.57337]",True,57.0,44.53%,57.0,5.6083,0.76224,185.6682,25.44343,0.96307,0.30676,0.30662
town7_003008.png,STOP,"[0.95415, 0.04585]",GO,"[0.3979, 0.6021]",True,55.0,42.97%,55.0,5.16486,0.7691,168.70503,25.85952,0.96543,0.32362,0.26727
town7_003009.png,STOP,"[0.96463, 0.03537]",GO,"[0.37156, 0.62844]",True,48.0,37.50%,48.0,5.25973,0.77426,156.38995,26.18872,0.96747,0.33463,0.23877
town7_003030.png,STOP,"[0.95741, 0.04259]",GO,"[0.4983, 0.5017]",True,55.0,42.97%,55.0,5.77882,0.75581,197.47432,25.1757,0.96198,0.30596,0.4498
town7_003045.png,STOP,"[0.96087, 0.03913]",GO,"[0.42974, 0.57026]",True,48.0,37.50%,48.0,4.94572,0.76839,162.74805,26.01565,0.96517,0.33097,0.23917
town7_003046.png,STOP,"[0.95691, 0.04309]",GO,"[0.49891, 0.50109]",True,54.0,42.19%,54.0,5.501,0.76678,161.17503,26.05783,0.9639,0.3269,0.22627
town7_003050.png,STOP,"[0.95702, 0.04298]",GO,"[0.49719, 0.50281]",True,56.0,43.75%,56.0,5.49438,0.75825,191.70336,25.30451,0.96245,0.30568,0.29084
town7_003058.png,STOP,"[0.95434, 0.04566]",GO,"[0.41818, 0.58182]",True,58.0,45.31%,58.0,5.77192,0.75151,201.46445,25.08882,0.96134,0.29877,0.28291
town7_003068.png,STOP,"[0.94531, 0.05469]",GO,"[0.4957, 0.5043]",True,65.0,50.78%,65.0,6.30966,0.7484,221.38745,24.67927,0.95907,0.29536,0.38314
town7_003082.png,STOP,"[0.95045, 0.04955]",GO,"[0.48113, 0.51887]",True,65.0,50.78%,65.0,6.41621,0.74211,227.38628,24.56316,0.95872,0.28666,0.37117
town7_003083.png,STOP,"[0.95849, 0.04151]",GO,"[0.45688, 0.54312]",True,42.0,32.81%,42.0,5.12186,0.76137,173.63234,25.7345,0.96401,0.32258,0.35247
town7_003084.png,STOP,"[0.95557, 0.04443]",GO,"[0.49621, 0.50379]",True,64.0,50.00%,64.0,6.29755,0.73531,248.84135,24.17158,0.95423,0.28383,0.49681
town7_003085.png,STOP,"[0.95614, 0.04386]",GO,"[0.37455, 0.62545]",True,64.0,50.00%,64.0,6.22417,0.74414,225.01831,24.60863,0.95725,0.29276,0.30248
town7_003094.png,GO,"[0.49751, 0.50249]",STOP,"[0.55296, 0.44704]",True,4.0,3.12%,4.0,1.21948,0.72701,142.96406,26.57853,0.96429,0.28962,0.21431
town7_003096.png,GO,"[0.33864, 0.66136]",STOP,"[0.67204, 0.32796]",True,89.0,69.53%,89.0,6.17002,0.66485,231.90661,24.47767,0.93625,0.22657,0.47007
town7_003102.png,GO,"[0.0779, 0.9221]",STOP,"[0.53606, 0.46394]",True,68.0,53.12%,68.0,9.3217,0.55862,599.56214,20.35246,0.95067,0.12227,0.40659
town7_003105.png,GO,"[0.03178, 0.96822]",STOP,"[0.54481, 0.45519]",True,100.0,78.12%,100.0,10.90805,0.56453,633.82885,20.11108,0.92802,0.104,0.40671
town7_003109.png,GO,"[0.12358, 0.87642]",GO,"[0.06814, 0.93186]",False,128.0,100.00%,,,,,,,,0.42191
town7_003111.png,GO,"[0.05844, 0.94156]",GO,"[0.09137, 0.90863]",False,128.0,100.00%,,,,,,,,0.4227
town7_003113.png,GO,"[0.05057, 0.94943]",GO,"[0.05742, 0.94258]",False,128.0,100.00%,,,,,,,,0.46622
town7_003114.png,GO,"[0.10927, 0.89073]",GO,"[0.11955, 0.88045]",False,128.0,100.00%,,,,,,,,0.55809
town7_003118.png,GO,"[0.0627, 0.9373]",GO,"[0.05307, 0.94693]",False,128.0,100.00%,,,,,,,,0.53086
town7_003122.png,GO,"[0.07791, 0.92209]",GO,"[0.0211, 0.9789]",False,128.0,100.00%,,,,,,,,0.46053
town7_003137.png,GO,"[0.06002, 0.93998]",GO,"[0.02116, 0.97884]",False,128.0,100.00%,,,,,,,,0.42986
town7_003146.png,GO,"[0.08323, 0.91677]",GO,"[0.04842, 0.95158]",False,128.0,100.00%,,,,,,,,0.4102
town7_003156.png,GO,"[0.08012, 0.91988]",GO,"[0.1302, 0.8698]",False,128.0,100.00%,,,,,,,,0.42998
town7_003158.png,GO,"[0.03875, 0.96125]",GO,"[0.16459, 0.83541]",False,128.0,100.00%,,,,,,,,0.39575
town7_003162.png,GO,"[0.01055, 0.98945]",GO,"[0.02641, 0.97359]",False,128.0,100.00%,,,,,,,,0.47305
town7_003163.png,GO,"[0.02143, 0.97857]",GO,"[0.01785, 0.98215]",False,128.0,100.00%,,,,,,,,0.55966
town7_003170.png,GO,"[0.04681, 0.9532]",GO,"[0.05012, 0.94988]",False,128.0,100.00%,,,,,,,,0.5253
town7_003181.png,GO,"[0.0488, 0.9512]",GO,"[0.07071, 0.92929]",False,128.0,100.00%,,,,,,,,0.49561
town7_003197.png,GO,"[0.2025, 0.7975]",GO,"[0.07161, 0.92839]",False,128.0,100.00%,,,,,,,,0.42005
town7_003204.png,GO,"[0.177, 0.823]",GO,"[0.21448, 0.78552]",False,128.0,100.00%,,,,,,,,0.42734
town7_003208.png,GO,"[0.2514, 0.7486]",GO,"[0.22259, 0.77741]",False,128.0,100.00%,,,,,,,,0.4933
town7_003215.png,GO,"[0.29805, 0.70195]",GO,"[0.31848, 0.68152]",False,128.0,100.00%,,,,,,,,0.43956
town7_003216.png,GO,"[0.27895, 0.72105]",STOP,"[0.7446, 0.2554]",True,120.0,93.75%,120.0,15.98483,0.47213,1244.66883,17.18027,0.94113,0.07065,0.57695
town7_003222.png,GO,"[0.31627, 0.68373]",STOP,"[0.62889, 0.37111]",True,72.0,56.25%,72.0,8.73287,0.58453,436.47055,21.73125,0.98053,0.12558,0.37455
town7_003223.png,GO,"[0.29805, 0.70195]",STOP,"[0.53762, 0.46238]",True,62.0,48.44%,62.0,7.5221,0.63359,321.1474,23.06376,0.98546,0.15543,0.26611
town7_003227.png,GO,"[0.29476, 0.70524]",STOP,"[0.57555, 0.42445]",True,44.0,34.38%,44.0,2.29796,0.71516,119.82646,27.34528,0.99479,0.24322,0.23246
town7_003236.png,STOP,"[0.9758, 0.0242]",GO,"[0.37556, 0.62444]",True,59.0,46.09%,59.0,7.25153,0.74361,217.90531,24.74813,0.98628,0.28554,0.28639
town7_003247.png,STOP,"[0.97739, 0.02261]",GO,"[0.41703, 0.58297]",True,56.0,43.75%,56.0,7.58072,0.72435,231.81542,24.47938,0.98597,0.26459,0.33084
town7_003257.png,STOP,"[0.97238, 0.02762]",GO,"[0.42797, 0.57203]",True,58.0,45.31%,58.0,7.40274,0.72676,225.44792,24.60034,0.98566,0.27164,0.50224
town7_003258.png,STOP,"[0.95607, 0.04393]",GO,"[0.45091, 0.54909]",True,54.0,42.19%,54.0,7.03773,0.72868,235.51831,24.41056,0.98484,0.27055,0.24481
town7_003259.png,STOP,"[0.96109, 0.03891]",GO,"[0.49907, 0.50093]",True,63.0,49.22%,63.0,7.6807,0.71717,235.42378,24.4123,0.9854,0.26532,0.29133
town7_003263.png,STOP,"[0.96933, 0.03067]",GO,"[0.44417, 0.55583]",True,55.0,42.97%,55.0,6.95246,0.75209,182.87648,25.50922,0.98915,0.29609,0.39504
town7_003264.png,STOP,"[0.96165, 0.03835]",GO,"[0.41316, 0.58684]",True,57.0,44.53%,57.0,6.97304,0.74658,182.60302,25.51572,0.98973,0.29177,0.38614
town7_003267.png,STOP,"[0.95305, 0.04695]",GO,"[0.432, 0.568]",True,57.0,44.53%,57.0,7.2245,0.72819,223.44388,24.63912,0.9859,0.27523,0.27038
town7_003289.png,STOP,"[0.95674, 0.04326]",GO,"[0.47733, 0.52267]",True,59.0,46.09%,59.0,7.22197,0.73828,222.35852,24.66027,0.98569,0.2803,0.36869
town7_003290.png,STOP,"[0.96239, 0.03761]",GO,"[0.44709, 0.55291]",True,59.0,46.09%,59.0,7.24009,0.732,234.13659,24.43611,0.98407,0.27657,0.27822
town7_003291.png,STOP,"[0.96452, 0.03548]",GO,"[0.46977, 0.53023]",True,53.0,41.41%,53.0,6.7368,0.74788,185.15779,25.45538,0.98848,0.29401,0.34051
town7_003315.png,GO,"[0.16085, 0.83915]",GO,"[0.30452, 0.69548]",False,128.0,100.00%,,,,,,,,0.48255
town7_003320.png,GO,"[0.04094, 0.95906]",GO,"[0.1747, 0.8253]",False,128.0,100.00%,,,,,,,,0.51042
town7_003323.png,GO,"[0.10477, 0.89523]",GO,"[0.27075, 0.72925]",False,128.0,100.00%,,,,,,,,0.4106
town7_003326.png,GO,"[0.23187, 0.76813]",GO,"[0.21068, 0.78932]",False,128.0,100.00%,,,,,,,,0.48727
town7_003328.png,GO,"[0.23002, 0.76998]",GO,"[0.29354, 0.70646]",False,128.0,100.00%,,,,,,,,0.40848
town7_003329.png,GO,"[0.35027, 0.64973]",STOP,"[0.50488, 0.49512]",True,83.0,64.84%,83.0,9.64742,0.66796,425.71708,21.83959,0.89776,0.21883,0.33383
town7_003334.png,GO,"[0.23172, 0.76828]",GO,"[0.23861, 0.76139]",False,128.0,100.00%,,,,,,,,0.37546
town7_003335.png,GO,"[0.14572, 0.85428]",GO,"[0.16035, 0.83965]",False,128.0,100.00%,,,,,,,,0.43843
town7_003339.png,GO,"[0.06659, 0.93341]",GO,"[0.21623, 0.78377]",False,128.0,100.00%,,,,,,,,0.50299
town7_003340.png,GO,"[0.052, 0.948]",GO,"[0.18618, 0.81382]",False,128.0,100.00%,,,,,,,,0.45468
town7_003344.png,GO,"[0.04604, 0.95396]",GO,"[0.05487, 0.94513]",False,128.0,100.00%,,,,,,,,0.44162
town7_003349.png,GO,"[0.05082, 0.94918]",GO,"[0.17084, 0.82916]",False,128.0,100.00%,,,,,,,,0.40698
town7_003352.png,GO,"[0.05788, 0.94212]",GO,"[0.13234, 0.86766]",False,128.0,100.00%,,,,,,,,0.42659
town7_003356.png,GO,"[0.05628, 0.94372]",GO,"[0.05504, 0.94496]",False,128.0,100.00%,,,,,,,,0.46642
town7_003361.png,GO,"[0.04517, 0.95483]",GO,"[0.03448, 0.96552]",False,128.0,100.00%,,,,,,,,0.37213
town7_003362.png,GO,"[0.04135, 0.95865]",GO,"[0.03737, 0.96263]",False,128.0,100.00%,,,,,,,,0.39489
town7_003371.png,GO,"[0.04386, 0.95614]",GO,"[0.27612, 0.72388]",False,128.0,100.00%,,,,,,,,0.55821
town7_003372.png,GO,"[0.05106, 0.94894]",GO,"[0.27264, 0.72736]",False,128.0,100.00%,,,,,,,,0.54546
town7_003376.png,GO,"[0.04667, 0.95333]",GO,"[0.27114, 0.72886]",False,128.0,100.00%,,,,,,,,0.39631
town7_003378.png,GO,"[0.08323, 0.91677]",GO,"[0.11484, 0.88516]",False,128.0,100.00%,,,,,,,,0.65393
town7_003379.png,GO,"[0.05356, 0.94644]",GO,"[0.24159, 0.75841]",False,128.0,100.00%,,,,,,,,0.4255
town7_003381.png,GO,"[0.04066, 0.95934]",GO,"[0.12249, 0.87751]",False,128.0,100.00%,,,,,,,,0.4043
town7_003397.png,GO,"[0.16278, 0.83722]",GO,"[0.20375, 0.79625]",False,128.0,100.00%,,,,,,,,0.39982
town7_003402.png,GO,"[0.17072, 0.82928]",GO,"[0.1405, 0.8595]",False,128.0,100.00%,,,,,,,,0.42839
town7_003410.png,GO,"[0.1791, 0.8209]",GO,"[0.22431, 0.77569]",False,128.0,100.00%,,,,,,,,0.43806
town7_003419.png,GO,"[0.09629, 0.90371]",GO,"[0.16479, 0.83521]",False,128.0,100.00%,,,,,,,,0.40025
town7_003424.png,GO,"[0.16512, 0.83488]",STOP,"[0.50157, 0.49843]",True,116.0,90.62%,116.0,13.79788,0.4914,1000.63115,18.12806,0.88429,0.0753,0.49788
town7_003426.png,GO,"[0.21719, 0.78281]",STOP,"[0.54909, 0.45091]",True,116.0,90.62%,116.0,14.29598,0.4686,1125.70456,17.61656,0.86225,0.08702,0.43223
town7_003429.png,GO,"[0.14167, 0.85833]",GO,"[0.15328, 0.84672]",False,128.0,100.00%,,,,,,,,0.39871
town7_003437.png,GO,"[0.24268, 0.75732]",STOP,"[0.59221, 0.40779]",True,72.0,56.25%,72.0,9.96196,0.51756,714.45122,19.59108,0.93212,0.11599,0.30736
town7_003444.png,GO,"[0.3123, 0.6877]",GO,"[0.31654, 0.68346]",False,128.0,100.00%,,,,,,,,0.52215
town7_003446.png,GO,"[0.34983, 0.65017]",GO,"[0.19097, 0.80903]",False,128.0,100.00%,,,,,,,,0.50879
town7_003447.png,GO,"[0.3257, 0.6743]",GO,"[0.3192, 0.6808]",False,128.0,100.00%,,,,,,,,0.4953
town7_003453.png,GO,"[0.35947, 0.64053]",GO,"[0.19461, 0.80539]",False,128.0,100.00%,,,,,,,,0.44842
town7_003454.png,GO,"[0.31919, 0.68081]",GO,"[0.31328, 0.68672]",False,128.0,100.00%,,,,,,,,0.65206
town7_003457.png,GO,"[0.36376, 0.63624]",GO,"[0.19584, 0.80416]",False,128.0,100.00%,,,,,,,,0.58758
town7_003459.png,GO,"[0.43599, 0.56401]",GO,"[0.27919, 0.72081]",False,128.0,100.00%,,,,,,,,0.63153
town7_003460.png,GO,"[0.32855, 0.67145]",GO,"[0.2735, 0.7265]",False,128.0,100.00%,,,,,,,,0.39914
town7_003469.png,GO,"[0.22142, 0.77858]",GO,"[0.16835, 0.83165]",False,128.0,100.00%,,,,,,,,0.46272
town7_003470.png,GO,"[0.175, 0.825]",GO,"[0.19676, 0.80324]",False,128.0,100.00%,,,,,,,,0.41097
town7_003481.png,GO,"[0.32403, 0.67597]",GO,"[0.33838, 0.66162]",False,128.0,100.00%,,,,,,,,0.49332
town7_003485.png,GO,"[0.28214, 0.71786]",GO,"[0.31088, 0.68912]",False,128.0,100.00%,,,,,,,,0.40455
town7_003495.png,GO,"[0.31612, 0.68388]",GO,"[0.31628, 0.68372]",False,128.0,100.00%,,,,,,,,0.376
town7_003498.png,GO,"[0.25308, 0.74692]",GO,"[0.31667, 0.68333]",False,128.0,100.00%,,,,,,,,0.48545
town7_003502.png,GO,"[0.15266, 0.84734]",GO,"[0.32215, 0.67785]",False,128.0,100.00%,,,,,,,,0.52317
town7_003511.png,GO,"[0.30086, 0.69914]",GO,"[0.2535, 0.7465]",False,128.0,100.00%,,,,,,,,0.50747
town7_003518.png,GO,"[0.31573, 0.68427]",GO,"[0.32259, 0.67741]",False,128.0,100.00%,,,,,,,,0.50327
town7_003534.png,GO,"[0.2754, 0.7246]",GO,"[0.31733, 0.68267]",False,128.0,100.00%,,,,,,,,0.44413
town7_003538.png,GO,"[0.27951, 0.72049]",GO,"[0.34466, 0.65534]",False,128.0,100.00%,,,,,,,,0.56946
town7_003539.png,GO,"[0.29617, 0.70383]",GO,"[0.33724, 0.66276]",False,128.0,100.00%,,,,,,,,0.39557
town7_003543.png,GO,"[0.33227, 0.66773]",GO,"[0.3341, 0.6659]",False,128.0,100.00%,,,,,,,,0.53579
town7_003546.png,GO,"[0.33461, 0.66539]",GO,"[0.42834, 0.57166]",False,128.0,100.00%,,,,,,,,0.63788
town7_003549.png,GO,"[0.43156, 0.56844]",GO,"[0.33859, 0.66141]",False,128.0,100.00%,,,,,,,,0.4728
town7_003553.png,GO,"[0.31287, 0.68713]",STOP,"[0.52729, 0.47271]",True,94.0,73.44%,94.0,5.39317,0.73606,184.12193,25.47975,0.98418,0.27364,0.39881
town7_003556.png,GO,"[0.31189, 0.68811]",STOP,"[0.51137, 0.48863]",True,116.0,90.62%,116.0,8.88363,0.72614,415.01331,21.95018,0.96861,0.25421,0.42924
town7_003570.png,GO,"[0.30652, 0.69348]",GO,"[0.3179, 0.6821]",False,128.0,100.00%,,,,,,,,0.49481
town7_003573.png,GO,"[0.29081, 0.70919]",GO,"[0.31905, 0.68095]",False,128.0,100.00%,,,,,,,,0.43985
town7_003574.png,GO,"[0.28798, 0.71202]",GO,"[0.31381, 0.68619]",False,128.0,100.00%,,,,,,,,0.53337
town7_003583.png,GO,"[0.27269, 0.72731]",GO,"[0.17551, 0.82449]",False,128.0,100.00%,,,,,,,,0.39055
town7_003590.png,GO,"[0.17523, 0.82477]",GO,"[0.3139, 0.6861]",False,128.0,100.00%,,,,,,,,0.41016
town7_003599.png,GO,"[0.31286, 0.68714]",GO,"[0.30916, 0.69084]",False,128.0,100.00%,,,,,,,,0.46418
town7_003605.png,GO,"[0.22803, 0.77197]",GO,"[0.18795, 0.81205]",False,128.0,100.00%,,,,,,,,0.47223
town7_003608.png,GO,"[0.33614, 0.66386]",GO,"[0.23237, 0.76763]",False,128.0,100.00%,,,,,,,,0.46326
town7_003609.png,GO,"[0.32662, 0.67338]",GO,"[0.29583, 0.70417]",False,128.0,100.00%,,,,,,,,0.41885
town7_003612.png,GO,"[0.24221, 0.75779]",GO,"[0.29139, 0.70861]",False,128.0,100.00%,,,,,,,,0.51304
town7_003616.png,GO,"[0.19849, 0.80151]",GO,"[0.2213, 0.7787]",False,128.0,100.00%,,,,,,,,0.42184
town7_003620.png,GO,"[0.24447, 0.75553]",GO,"[0.32259, 0.67741]",False,128.0,100.00%,,,,,,,,0.54226
town7_003621.png,GO,"[0.25658, 0.74342]",GO,"[0.32425, 0.67575]",False,128.0,100.00%,,,,,,,,0.44236
town7_003627.png,GO,"[0.23763, 0.76237]",GO,"[0.24835, 0.75165]",False,128.0,100.00%,,,,,,,,0.37331
town7_003634.png,GO,"[0.21883, 0.78117]",GO,"[0.29638, 0.70362]",False,128.0,100.00%,,,,,,,,0.4242
town7_003637.png,GO,"[0.28926, 0.71074]",GO,"[0.23664, 0.76336]",False,128.0,100.00%,,,,,,,,0.52725
town7_003638.png,GO,"[0.30253, 0.69747]",GO,"[0.31775, 0.68225]",False,128.0,100.00%,,,,,,,,0.52092
town7_003639.png,GO,"[0.29062, 0.70938]",STOP,"[0.5499, 0.4501]",True,127.0,99.22%,127.0,7.85493,0.66561,281.67107,23.63338,0.98397,0.18404,0.55895
town7_003642.png,GO,"[0.27599, 0.72401]",GO,"[0.28868, 0.71132]",False,128.0,100.00%,,,,,,,,0.43241
town7_003652.png,STOP,"[0.81115, 0.18885]",GO,"[0.48551, 0.51449]",True,91.0,71.09%,91.0,2.59714,0.82602,68.01852,29.80453,0.99732,0.35815,0.46552
town7_003656.png,STOP,"[0.76528, 0.23472]",GO,"[0.49425, 0.50575]",True,1.0,0.78%,1.0,0.22939,0.83127,72.66424,29.5176,0.99736,0.38057,0.12622
town7_003658.png,STOP,"[0.74085, 0.25915]",GO,"[0.39333, 0.60667]",True,1.0,0.78%,1.0,0.25003,0.83064,73.68919,29.45677,0.99733,0.37399,0.14253
town7_003660.png,STOP,"[0.84242, 0.15758]",GO,"[0.48078, 0.51922]",True,11.0,8.59%,11.0,0.64542,0.8324,71.80953,29.56898,0.99743,0.37624,0.1521
town7_003663.png,STOP,"[0.77246, 0.22754]",GO,"[0.40389, 0.59611]",True,12.0,9.38%,12.0,0.5655,0.82843,73.8,29.45024,0.99731,0.3722,0.34279
town7_003666.png,STOP,"[0.63322, 0.36678]",GO,"[0.32538, 0.67462]",True,3.0,2.34%,3.0,0.62573,0.82772,68.79911,29.75498,0.99722,0.36745,0.11777
town7_003668.png,GO,"[0.21132, 0.78868]",STOP,"[0.50622, 0.49378]",True,115.0,89.84%,115.0,4.01936,0.81033,124.85784,27.16665,0.99484,0.33091,0.43395
town7_003670.png,GO,"[0.13683, 0.86317]",STOP,"[0.59095, 0.40905]",True,106.0,82.81%,106.0,6.49108,0.78777,204.79099,25.0177,0.99076,0.27045,0.56029
town7_003678.png,GO,"[0.08045, 0.91955]",GO,"[0.21399, 0.78601]",False,128.0,100.00%,,,,,,,,0.4354
town7_003679.png,GO,"[0.19454, 0.80546]",GO,"[0.09602, 0.90398]",False,128.0,100.00%,,,,,,,,0.42072
town7_003681.png,GO,"[0.31109, 0.68891]",STOP,"[0.52268, 0.47732]",True,50.0,39.06%,50.0,5.03731,0.70557,206.80185,24.97526,0.98971,0.20187,0.56353
town7_003684.png,GO,"[0.1982, 0.8018]",STOP,"[0.50119, 0.49881]",True,70.0,54.69%,70.0,5.15253,0.74518,160.87281,26.06598,0.99191,0.21585,0.3159
town7_003687.png,GO,"[0.25461, 0.74539]",GO,"[0.22341, 0.77659]",False,128.0,100.00%,,,,,,,,0.44798
town7_003701.png,GO,"[0.28495, 0.71505]",GO,"[0.31067, 0.68933]",False,128.0,100.00%,,,,,,,,0.56295
town7_003702.png,GO,"[0.31427, 0.68573]",GO,"[0.37617, 0.62383]",False,128.0,100.00%,,,,,,,,0.67854
town7_003704.png,GO,"[0.29855, 0.70145]",GO,"[0.37196, 0.62804]",False,128.0,100.00%,,,,,,,,0.57551
town7_003710.png,GO,"[0.46269, 0.53731]",STOP,"[0.50142, 0.49858]",True,64.0,50.00%,64.0,7.31952,0.69067,357.91802,22.59297,0.97373,0.24169,0.31485
town7_003713.png,GO,"[0.40453, 0.59547]",STOP,"[0.50942, 0.49058]",True,10.0,7.81%,10.0,2.45794,0.66505,264.63164,23.90439,0.97927,0.23411,0.19417
town7_003719.png,STOP,"[0.55894, 0.44106]",GO,"[0.45746, 0.54254]",True,1.0,0.78%,1.0,0.99553,0.68501,261.96201,23.94842,0.96978,0.23707,0.2986
town7_003727.png,GO,"[0.36775, 0.63225]",GO,"[0.36, 0.64]",False,128.0,100.00%,,,,,,,,0.45896
town7_003737.png,GO,"[0.31924, 0.68076]",STOP,"[0.54133, 0.45867]",True,95.0,74.22%,95.0,11.71866,0.53182,796.91917,19.11666,0.95832,0.086,0.32951
town7_003740.png,GO,"[0.32841, 0.67159]",STOP,"[0.63915, 0.36085]",True,85.0,66.41%,85.0,11.69921,0.63576,553.42552,20.70021,0.95787,0.17944,0.41755
town7_003745.png,GO,"[0.27272, 0.72728]",GO,"[0.20615, 0.79385]",False,128.0,100.00%,,,,,,,,0.5497
town7_003747.png,GO,"[0.26811, 0.73189]",GO,"[0.22541, 0.77459]",False,128.0,100.00%,,,,,,,,0.42525
town7_003748.png,GO,"[0.24922, 0.75078]",STOP,"[0.60416, 0.39584]",True,38.0,29.69%,38.0,7.53938,0.69418,314.37471,23.15633,0.96937,0.19735,0.30895
town7_003750.png,GO,"[0.27407, 0.72593]",GO,"[0.33564, 0.66436]",False,128.0,100.00%,,,,,,,,0.49297
town7_003761.png,GO,"[0.27952, 0.72048]",GO,"[0.23438, 0.76562]",False,128.0,100.00%,,,,,,,,0.52166
town7_003765.png,STOP,"[0.69075, 0.30925]",GO,"[0.47698, 0.52302]",True,44.0,34.38%,44.0,7.48884,0.72714,323.19638,23.03614,0.96759,0.21322,0.23696
town7_003766.png,STOP,"[0.62039, 0.37961]",GO,"[0.49323, 0.50677]",True,1.0,0.78%,1.0,1.03002,0.80527,89.97664,28.58951,0.99417,0.31171,0.13172
town7_003770.png,GO,"[0.35951, 0.64049]",GO,"[0.21256, 0.78744]",False,128.0,100.00%,,,,,,,,0.85104
town7_003776.png,GO,"[0.29394, 0.70606]",GO,"[0.19821, 0.80179]",False,128.0,100.00%,,,,,,,,0.59593
town7_003783.png,GO,"[0.21906, 0.78094]",GO,"[0.218, 0.782]",False,128.0,100.00%,,,,,,,,0.39747
town7_003798.png,GO,"[0.30649, 0.69351]",GO,"[0.31865, 0.68135]",False,128.0,100.00%,,,,,,,,0.42981
town7_003803.png,GO,"[0.28627, 0.71373]",GO,"[0.31185, 0.68815]",False,128.0,100.00%,,,,,,,,0.37949
town7_003809.png,GO,"[0.31166, 0.68834]",GO,"[0.3176, 0.6824]",False,128.0,100.00%,,,,,,,,0.54619
town7_003814.png,GO,"[0.32733, 0.67267]",GO,"[0.33512, 0.66488]",False,128.0,100.00%,,,,,,,,0.38852
town7_003825.png,GO,"[0.15782, 0.84218]",STOP,"[0.53504, 0.46496]",True,39.0,30.47%,39.0,7.46878,0.74776,270.09536,23.81563,0.98854,0.23338,0.30276
town7_003831.png,GO,"[0.30028, 0.69972]",GO,"[0.3066, 0.6934]",False,128.0,100.00%,,,,,,,,0.39692
town7_003832.png,GO,"[0.31749, 0.68251]",GO,"[0.28825, 0.71175]",False,128.0,100.00%,,,,,,,,0.46241
town7_003848.png,GO,"[0.30978, 0.69022]",GO,"[0.31833, 0.68167]",False,128.0,100.00%,,,,,,,,0.43466
town7_003851.png,GO,"[0.36142, 0.63858]",STOP,"[0.54571, 0.45429]",True,26.0,20.31%,26.0,3.94087,0.78429,117.00737,27.44867,0.9938,0.30154,0.25613
town7_003857.png,GO,"[0.35208, 0.64792]",GO,"[0.31676, 0.68324]",False,128.0,100.00%,,,,,,,,0.49075
town7_003870.png,GO,"[0.41427, 0.58573]",GO,"[0.31337, 0.68663]",False,128.0,100.00%,,,,,,,,0.443
town7_003872.png,GO,"[0.40323, 0.59677]",GO,"[0.31811, 0.68189]",False,128.0,100.00%,,,,,,,,0.54669
