Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Features Replaced,Feature Selection (%),SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s),Sparsity,Proximity
town7_002731.png,STOP,"[0.91394, 0.08518, 0.00026, 0.00062]",RIGHT,"[0.24259, 0.30394, 0.41012, 0.04336]",True,123.0,96.09%,0.5258,675.25562,19.83612,0.91919,0.15435,0.72054,123.0,10.54767
town7_002736.png,STOP,"[0.90008, 0.09881, 0.00027, 0.00084]",RIGHT,"[0.27845, 0.26693, 0.42205, 0.03256]",True,128.0,100.00%,0.52287,657.2256,19.95366,0.92086,0.15499,0.53334,128.0,10.43455
town7_002746.png,STOP,"[0.88942, 0.10589, 0.00238, 0.00231]",STOP,"[0.38496, 0.36016, 0.20817, 0.04671]",False,128.0,100.00%,,,,,,0.5258,,
town7_002747.png,STOP,"[0.60021, 0.33782, 0.03028, 0.0317]",GO,"[0.31075, 0.33867, 0.31437, 0.03621]",True,120.0,93.75%,0.58107,472.79724,21.38405,0.94816,0.18516,0.46836,120.0,6.23341
town7_002748.png,STOP,"[0.44209, 0.3585, 0.13441, 0.065]",RIGHT,"[0.27, 0.31025, 0.35795, 0.06179]",True,9.0,7.03%,0.61317,336.5519,22.86028,0.96738,0.18989,0.2438,9.0,1.43712
town7_002753.png,RIGHT,"[0.00016, 0.02641, 0.97056, 0.00287]",STOP,"[0.39332, 0.27221, 0.30577, 0.0287]",True,95.0,74.22%,0.52449,698.52096,19.68901,0.9318,0.13549,0.57775,95.0,11.2237
town7_002764.png,RIGHT,"[1e-05, 0.06163, 0.9373, 0.00106]",GO,"[7e-05, 0.62983, 0.34362, 0.02648]",True,32.0,25.00%,0.68713,246.21922,24.21758,0.9836,0.23482,0.32024,32.0,5.18148
town7_002769.png,RIGHT,"[0.0, 0.26629, 0.73115, 0.00256]",GO,"[0.0, 0.76571, 0.2315, 0.00279]",True,1.0,0.78%,0.78168,116.62625,27.46284,0.98961,0.33496,0.2202,1.0,0.04004
town7_002770.png,GO,"[3e-05, 0.96344, 0.03257, 0.00396]",GO,"[0.0, 0.74693, 0.24858, 0.00449]",False,128.0,100.00%,,,,,,0.48316,,
town7_002773.png,GO,"[3e-05, 0.98211, 0.01445, 0.00341]",RIGHT,"[2e-05, 0.46856, 0.51784, 0.01358]",True,85.0,66.41%,0.74647,261.15411,23.96183,0.97289,0.29765,0.61773,85.0,7.32884
town7_002784.png,GO,"[7e-05, 0.99321, 0.00371, 0.00302]",RIGHT,"[1e-05, 0.48504, 0.5068, 0.00815]",True,113.0,88.28%,0.63933,745.48766,19.4064,0.94271,0.20008,0.56694,113.0,12.33788
town7_002787.png,GO,"[2e-05, 0.98071, 0.00815, 0.01112]",RIGHT,"[2e-05, 0.42146, 0.56802, 0.0105]",True,97.0,75.78%,0.65808,683.08984,19.78603,0.93374,0.20457,0.40605,97.0,13.06806
town7_002788.png,GO,"[4e-05, 0.98063, 0.0132, 0.00613]",RIGHT,"[2e-05, 0.46676, 0.52518, 0.00804]",True,89.0,69.53%,0.68019,529.87997,20.88903,0.9497,0.21317,0.42386,89.0,11.4774
town7_002794.png,GO,"[0.00509, 0.98181, 0.0092, 0.0039]",RIGHT,"[0.00124, 0.41673, 0.52441, 0.05761]",True,89.0,69.53%,0.74334,312.49289,23.1824,0.98276,0.27433,0.37212,89.0,8.01699
town7_002798.png,GO,"[0.06057, 0.93543, 0.00154, 0.00245]",STOP,"[0.51491, 0.48364, 0.0005, 0.00095]",True,9.0,7.03%,0.83562,106.34049,27.86382,0.99583,0.39379,0.32527,9.0,2.3742
town7_002801.png,STOP,"[0.85295, 0.12005, 0.02481, 0.00218]",GO,"[0.27504, 0.44019, 0.279, 0.00577]",True,35.0,27.34%,0.84085,65.64336,29.9589,0.9982,0.41019,0.3159,35.0,2.56538
town7_002802.png,STOP,"[0.84348, 0.13723, 0.01646, 0.00283]",RIGHT,"[0.17965, 0.3046, 0.50525, 0.01049]",True,47.0,36.72%,0.83964,65.77932,29.94991,0.99817,0.40457,0.44169,47.0,2.53863
town7_002806.png,STOP,"[0.82631, 0.13165, 0.03749, 0.00455]",RIGHT,"[0.2257, 0.28119, 0.47924, 0.01387]",True,32.0,25.00%,0.8239,67.40148,29.84411,0.99823,0.40379,0.33268,32.0,2.11601
town7_002814.png,STOP,"[0.83777, 0.12527, 0.03078, 0.00618]",RIGHT,"[0.09275, 0.26797, 0.62734, 0.01194]",True,2.0,1.56%,0.81136,71.13164,29.61018,0.9982,0.39175,0.19906,2.0,0.19522
town7_002818.png,RIGHT,"[0.16448, 0.32698, 0.48164, 0.0269]",STOP,"[0.50103, 0.23004, 0.2618, 0.00713]",True,3.0,2.34%,0.83863,58.60323,30.45159,0.99829,0.39896,0.19758,3.0,0.28384
town7_002819.png,RIGHT,"[0.01632, 0.31064, 0.60874, 0.0643]",GO,"[0.19622, 0.42036, 0.34473, 0.0387]",True,7.0,5.47%,0.84406,52.70714,30.91211,0.9984,0.39783,0.22176,7.0,0.36641
town7_002824.png,RIGHT,"[0.00029, 0.05891, 0.93671, 0.00409]",GO,"[0.13702, 0.45722, 0.38693, 0.01883]",True,89.0,69.53%,0.79117,142.32898,26.59787,0.99445,0.29075,0.45887,89.0,4.85703
town7_002825.png,RIGHT,"[7e-05, 0.01778, 0.97951, 0.00264]",GO,"[0.20101, 0.47719, 0.29332, 0.02847]",True,117.0,91.41%,0.73651,326.67333,22.98967,0.9873,0.21916,0.57036,117.0,6.90676
town7_002834.png,RIGHT,"[4e-05, 0.16965, 0.784, 0.04632]",GO,"[0.00047, 0.49427, 0.44306, 0.0622]",True,60.0,46.88%,0.69141,185.1281,25.45608,0.968,0.21664,0.32081,60.0,5.1998
town7_002836.png,GO,"[0.02059, 0.89492, 0.04057, 0.04392]",RIGHT,"[0.0007, 0.44022, 0.51286, 0.04622]",True,58.0,45.31%,0.71108,180.04914,25.57689,0.96899,0.24437,0.34288,58.0,5.52135
town7_002846.png,GO,"[0.0027, 0.80158, 0.18563, 0.01009]",RIGHT,"[0.00029, 0.35473, 0.59668, 0.0483]",True,58.0,45.31%,0.71481,183.06516,25.50475,0.9685,0.24535,0.345,58.0,6.64162
town7_002854.png,GO,"[0.02292, 0.95885, 0.00956, 0.00868]",GO,"[0.0543, 0.92312, 0.00969, 0.01288]",False,128.0,100.00%,,,,,,0.51089,,
town7_002856.png,STOP,"[0.59802, 0.39262, 0.00569, 0.00367]",GO,"[0.25062, 0.73278, 0.00619, 0.01041]",True,1.0,0.78%,0.67516,163.12701,26.00554,0.98719,0.23141,0.28865,1.0,0.94759
town7_002862.png,STOP,"[0.87508, 0.1229, 0.00014, 0.00188]",GO,"[0.4533, 0.49123, 0.00826, 0.0472]",True,37.0,28.91%,0.70458,280.66169,23.64897,0.98523,0.25318,0.29617,37.0,6.48413
town7_002865.png,STOP,"[0.86615, 0.1309, 0.00021, 0.00274]",GO,"[0.32482, 0.53822, 0.02759, 0.10938]",True,32.0,25.00%,0.6815,297.24974,23.39959,0.98317,0.24467,0.29379,32.0,6.1198
town7_002867.png,STOP,"[0.88123, 0.11739, 9e-05, 0.00129]",GO,"[0.43453, 0.50546, 0.01065, 0.04937]",True,27.0,21.09%,0.68614,260.24021,23.97706,0.9872,0.25323,0.27162,27.0,6.02712
town7_002872.png,STOP,"[0.87197, 0.12696, 9e-05, 0.00098]",GO,"[0.43804, 0.50466, 0.0082, 0.0491]",True,27.0,21.09%,0.68562,273.18836,23.76618,0.98444,0.25063,0.22406,27.0,5.40693
town7_002874.png,STOP,"[0.87455, 0.12404, 8e-05, 0.00133]",GO,"[0.43901, 0.51191, 0.00812, 0.04096]",True,35.0,27.34%,0.67802,284.51159,23.5898,0.98499,0.24441,0.28393,35.0,6.61869
town7_002878.png,STOP,"[0.87539, 0.12378, 0.0001, 0.00073]",GO,"[0.46063, 0.50255, 0.00856, 0.02827]",True,22.0,17.19%,0.69405,249.33708,24.16293,0.98713,0.25928,0.2218,22.0,5.17972
town7_002882.png,STOP,"[0.8524, 0.14597, 0.0002, 0.00143]",GO,"[0.14988, 0.68851, 0.03077, 0.13084]",True,28.0,21.88%,0.68198,283.5799,23.60405,0.98483,0.24382,0.26861,28.0,6.03625
town7_002890.png,GO,"[0.00057, 0.59409, 0.37425, 0.03109]",RIGHT,"[0.00031, 0.2695, 0.6834, 0.0468]",True,1.0,0.78%,0.71853,102.86102,28.0083,0.99557,0.26671,0.33067,1.0,0.10489
town7_002892.png,GO,"[0.00042, 0.52889, 0.41602, 0.05467]",RIGHT,"[0.00047, 0.40405, 0.55046, 0.04502]",True,1.0,0.78%,0.7531,95.19807,28.34452,0.99576,0.28267,0.23066,1.0,0.20414
town7_002899.png,LEFT,"[0.00394, 0.21825, 0.35575, 0.42206]",RIGHT,"[0.00267, 0.14519, 0.59776, 0.25438]",True,2.0,1.56%,0.66947,160.26656,26.08237,0.98687,0.21139,0.25715,2.0,0.84153
town7_002909.png,GO,"[0.00072, 0.89862, 0.0687, 0.03195]",RIGHT,"[0.00312, 0.34078, 0.50373, 0.15237]",True,87.0,67.97%,0.6188,628.0244,20.15104,0.88585,0.17187,0.43972,87.0,11.89903
town7_002913.png,GO,"[0.00392, 0.9876, 0.00235, 0.00613]",STOP,"[0.65169, 0.34696, 0.00066, 0.00069]",True,41.0,32.03%,0.68254,230.41982,24.50561,0.96043,0.24861,0.3536,41.0,7.0683
town7_002915.png,GO,"[0.00015, 0.98332, 0.0109, 0.00564]",STOP,"[0.58484, 0.40949, 0.00512, 0.00055]",True,53.0,41.41%,0.66698,248.22818,24.18229,0.94025,0.23404,0.32341,53.0,8.12569
town7_002917.png,GO,"[0.00509, 0.98198, 0.00388, 0.00905]",STOP,"[0.62404, 0.37362, 0.00088, 0.00146]",True,21.0,16.41%,0.74227,143.53609,26.56119,0.97434,0.29326,0.31117,21.0,4.3485
town7_002926.png,GO,"[0.01227, 0.98354, 0.00165, 0.00254]",STOP,"[0.6122, 0.38632, 0.00096, 0.00051]",True,28.0,21.88%,0.67858,245.77422,24.22544,0.96147,0.24973,0.23813,28.0,5.17688
town7_002929.png,GO,"[0.29935, 0.68788, 0.01014, 0.00263]",STOP,"[0.49369, 0.482, 0.02236, 0.00195]",True,3.0,2.34%,0.69527,280.70701,23.64827,0.96346,0.25884,0.19333,3.0,1.80017
town7_002942.png,STOP,"[0.92648, 0.07326, 5e-05, 0.0002]",GO,"[0.41892, 0.57326, 0.00167, 0.00615]",True,79.0,61.72%,0.73961,265.01297,23.89813,0.94415,0.29537,0.46975,79.0,7.07126
town7_002951.png,STOP,"[0.93283, 0.06694, 3e-05, 0.0002]",GO,"[0.46564, 0.51609, 0.00424, 0.01404]",True,54.0,42.19%,0.75076,214.93964,24.80764,0.95676,0.30277,0.30438,54.0,6.3061
town7_002952.png,STOP,"[0.92651, 0.07307, 4e-05, 0.00037]",GO,"[0.41641, 0.56732, 0.00503, 0.01124]",True,71.0,55.47%,0.73989,250.51594,24.14245,0.9476,0.29398,0.35715,71.0,6.99537
town7_002956.png,STOP,"[0.93152, 0.0682, 3e-05, 0.00025]",GO,"[0.46693, 0.52418, 0.00301, 0.00587]",True,64.0,50.00%,0.74576,242.79044,24.27849,0.94665,0.30174,0.44252,64.0,6.59787
town7_002959.png,STOP,"[0.93019, 0.06945, 7e-05, 0.00029]",GO,"[0.39462, 0.5892, 0.00436, 0.01181]",True,41.0,32.03%,0.75617,195.77719,25.21318,0.95888,0.30736,0.37847,41.0,5.79693
town7_002962.png,STOP,"[0.92707, 0.07252, 4e-05, 0.00037]",GO,"[0.3697, 0.61318, 0.0033, 0.01382]",True,40.0,31.25%,0.75737,196.81508,25.19022,0.9577,0.3094,0.31325,40.0,5.83335
town7_002969.png,STOP,"[0.93346, 0.0661, 8e-05, 0.00036]",GO,"[0.48271, 0.50229, 0.00415, 0.01085]",True,40.0,31.25%,0.76291,182.60633,25.51565,0.96013,0.32226,0.26579,40.0,5.60621
town7_002973.png,STOP,"[0.92853, 0.07114, 6e-05, 0.00027]",GO,"[0.458, 0.52175, 0.00852, 0.01173]",True,45.0,35.16%,0.75807,201.46393,25.08883,0.96108,0.31022,0.28289,45.0,5.79265
town7_002984.png,STOP,"[0.92496, 0.07457, 5e-05, 0.00041]",GO,"[0.49284, 0.49828, 0.00244, 0.00644]",True,54.0,42.19%,0.74551,229.14677,24.52967,0.94805,0.30535,0.37583,54.0,6.21812
town7_002991.png,STOP,"[0.92739, 0.07229, 5e-05, 0.00027]",GO,"[0.40979, 0.57684, 0.00392, 0.00945]",True,75.0,58.59%,0.7355,275.03018,23.737,0.94502,0.28496,0.37505,75.0,7.38195
town7_002994.png,STOP,"[0.93037, 0.06941, 3e-05, 0.00019]",GO,"[0.35968, 0.62134, 0.00714, 0.01184]",True,58.0,45.31%,0.74612,227.70203,24.55713,0.95419,0.29894,0.31379,58.0,6.22529
town7_002999.png,STOP,"[0.93389, 0.06579, 4e-05, 0.00028]",GO,"[0.49266, 0.50125, 0.00179, 0.0043]",True,76.0,59.38%,0.73802,265.27896,23.89378,0.94608,0.28846,0.37259,76.0,7.12539
town7_003008.png,STOP,"[0.90834, 0.09109, 0.0001, 0.00047]",GO,"[0.48961, 0.5024, 0.00153, 0.00646]",True,83.0,64.84%,0.7279,295.84495,23.42016,0.93874,0.28112,0.40689,83.0,7.3118
town7_003009.png,STOP,"[0.9223, 0.0773, 6e-05, 0.00034]",GO,"[0.41087, 0.57928, 0.00277, 0.00708]",True,65.0,50.78%,0.74071,254.02341,24.08207,0.94757,0.29017,0.33169,65.0,6.7703
town7_003030.png,STOP,"[0.92701, 0.07268, 3e-05, 0.00028]",GO,"[0.40423, 0.57356, 0.00467, 0.01753]",True,47.0,36.72%,0.75555,203.83138,25.03809,0.95692,0.31237,0.70562,47.0,6.30509
town7_003045.png,STOP,"[0.93965, 0.06012, 2e-05, 0.00022]",GO,"[0.4125, 0.57542, 0.00303, 0.00906]",True,67.0,52.34%,0.74116,238.58016,24.35446,0.94741,0.29697,0.42412,67.0,6.68408
town7_003046.png,STOP,"[0.93404, 0.06572, 4e-05, 0.0002]",GO,"[0.48019, 0.50805, 0.00246, 0.0093]",True,47.0,36.72%,0.75357,201.25766,25.09328,0.9599,0.30524,0.32177,47.0,5.89163
town7_003050.png,STOP,"[0.91594, 0.08364, 6e-05, 0.00036]",GO,"[0.44056, 0.54748, 0.00375, 0.00822]",True,72.0,56.25%,0.73333,264.89836,23.90001,0.94644,0.28528,0.37027,72.0,7.26972
town7_003058.png,STOP,"[0.91675, 0.083, 6e-05, 0.0002]",GO,"[0.41732, 0.57444, 0.00236, 0.00587]",True,62.0,48.44%,0.74211,226.86656,24.5731,0.95706,0.29591,0.429,62.0,6.32078
town7_003068.png,STOP,"[0.93386, 0.06595, 2e-05, 0.00017]",GO,"[0.41915, 0.56975, 0.00408, 0.00702]",True,74.0,57.81%,0.73607,256.88159,24.03347,0.94537,0.29419,0.36619,74.0,7.21621
town7_003082.png,STOP,"[0.91546, 0.08432, 3e-05, 0.00019]",GO,"[0.48179, 0.51234, 0.00178, 0.00409]",True,83.0,64.84%,0.72547,281.27992,23.63942,0.94119,0.2864,0.39725,83.0,7.49243
town7_003083.png,STOP,"[0.91792, 0.08186, 2e-05, 0.0002]",GO,"[0.40255, 0.58546, 0.00225, 0.00974]",True,81.0,63.28%,0.71762,305.80344,23.27638,0.93726,0.27369,0.3801,81.0,7.25599
town7_003084.png,STOP,"[0.91372, 0.08577, 5e-05, 0.00046]",GO,"[0.41426, 0.57572, 0.00273, 0.00729]",True,57.0,44.53%,0.74101,228.35096,24.54478,0.94989,0.29961,0.44499,57.0,6.24508
town7_003085.png,STOP,"[0.92672, 0.07308, 2e-05, 0.00017]",GO,"[0.38752, 0.60298, 0.00243, 0.00708]",True,92.0,71.88%,0.71683,297.43794,23.39684,0.93534,0.27209,0.41126,92.0,7.88525
town7_003094.png,STOP,"[0.78562, 0.21098, 0.0005, 0.0029]",GO,"[0.37493, 0.61002, 0.00448, 0.01057]",True,29.0,22.66%,0.72683,143.44354,26.56399,0.96427,0.28913,0.31824,29.0,2.56236
town7_003096.png,GO,"[0.03169, 0.9065, 0.01284, 0.04898]",STOP,"[0.56057, 0.43288, 0.00143, 0.00512]",True,113.0,88.28%,0.65507,262.38604,23.9414,0.93071,0.22176,0.41583,113.0,6.87296
town7_003102.png,LEFT,"[0.00266, 0.02251, 0.01596, 0.95887]",RIGHT,"[0.00802, 0.05689, 0.53416, 0.40092]",True,18.0,14.06%,0.59427,321.54656,23.05836,0.9753,0.15785,0.26144,18.0,5.48101
town7_003105.png,LEFT,"[0.00048, 0.05716, 0.04129, 0.90107]",RIGHT,"[0.01223, 0.06879, 0.59432, 0.32465]",True,56.0,43.75%,0.59574,386.89406,22.25488,0.94881,0.13908,0.3674,56.0,8.52641
town7_003109.png,GO,"[6e-05, 0.84064, 0.00025, 0.15905]",LEFT,"[8e-05, 0.45885, 0.00013, 0.54095]",True,20.0,15.62%,0.49038,370.48966,22.44304,0.90917,0.12286,0.21902,20.0,6.11553
town7_003111.png,GO,"[0.0001, 0.92526, 0.00326, 0.07139]",LEFT,"[0.00018, 0.48702, 0.02311, 0.4897]",True,111.0,86.72%,0.53446,472.95193,21.38263,0.88547,0.14616,0.48843,111.0,9.36609
town7_003113.png,GO,"[0.00018, 0.84144, 0.00044, 0.15794]",LEFT,"[0.00015, 0.46802, 0.00017, 0.53166]",True,9.0,7.03%,0.52806,389.40193,22.22682,0.92596,0.13713,0.21989,9.0,4.90631
town7_003114.png,LEFT,"[1e-05, 0.00706, 3e-05, 0.99289]",GO,"[6e-05, 0.56639, 0.00532, 0.42823]",True,46.0,35.94%,0.50183,517.55727,20.99122,0.86986,0.11466,0.28593,46.0,10.77617
town7_003118.png,LEFT,"[0.00028, 0.00858, 0.0, 0.99114]",GO,"[0.00038, 0.563, 0.00031, 0.43631]",True,32.0,25.00%,0.54615,492.71659,21.20483,0.90673,0.15152,0.39793,32.0,6.68317
town7_003122.png,LEFT,"[6e-05, 0.00955, 3e-05, 0.99036]",GO,"[3e-05, 0.58235, 0.01949, 0.39813]",True,84.0,65.62%,0.44475,1153.49276,17.51065,0.80268,0.08638,0.36786,84.0,14.33899
town7_003137.png,RIGHT,"[3e-05, 0.04802, 0.9517, 0.00025]",GO,"[9e-05, 0.50915, 0.48423, 0.00653]",True,17.0,13.28%,0.5526,441.75422,21.679,0.86891,0.14931,0.32745,17.0,7.59715
town7_003146.png,RIGHT,"[3e-05, 0.17706, 0.81897, 0.00395]",GO,"[0.00027, 0.56423, 0.41731, 0.01818]",True,21.0,16.41%,0.55694,397.43487,22.13814,0.86084,0.15874,0.27713,21.0,6.74019
town7_003156.png,GO,"[0.0, 0.99569, 4e-05, 0.00427]",LEFT,"[0.0002, 0.21736, 0.00078, 0.78166]",True,59.0,46.09%,0.50712,835.96651,18.90891,0.92084,0.10979,0.3557,59.0,11.96061
town7_003158.png,GO,"[0.0, 0.993, 4e-05, 0.00696]",LEFT,"[0.0001, 0.46383, 0.00076, 0.53531]",True,55.0,42.97%,0.50726,716.29227,19.5799,0.91752,0.11557,0.35444,55.0,10.30351
town7_003162.png,LEFT,"[0.0, 0.36694, 0.00431, 0.62875]",GO,"[1e-05, 0.61126, 0.0847, 0.30403]",True,1.0,0.78%,0.55525,427.60143,21.82041,0.91407,0.16535,0.36082,1.0,1.97787
town7_003163.png,LEFT,"[0.0, 0.10523, 1e-05, 0.89476]",GO,"[0.0, 0.54119, 6e-05, 0.45874]",True,9.0,7.03%,0.59469,436.93018,21.72668,0.91998,0.18853,0.4915,9.0,5.53642
town7_003170.png,GO,"[0.0, 0.75669, 6e-05, 0.24325]",LEFT,"[0.0, 0.46962, 4e-05, 0.53034]",True,43.0,33.59%,0.61008,298.53016,23.38092,0.86389,0.21813,0.30655,43.0,5.99365
town7_003181.png,RIGHT,"[1e-05, 0.01762, 0.98153, 0.00084]",GO,"[2e-05, 0.59317, 0.36739, 0.03942]",True,108.0,84.38%,0.45809,1119.48802,17.64061,0.81307,0.115,0.48077,108.0,17.26532
town7_003197.png,GO,"[0.0, 0.99212, 0.00051, 0.00736]",RIGHT,"[6e-05, 0.32359, 0.66848, 0.00787]",True,98.0,76.56%,0.43305,948.26661,18.3615,0.83728,0.08685,0.36148,98.0,13.30282
town7_003204.png,GO,"[0.0, 0.99973, 3e-05, 0.00024]",LEFT,"[3e-05, 0.40508, 0.00118, 0.59371]",True,56.0,43.75%,0.49886,800.14745,19.0991,0.9272,0.11283,0.37075,56.0,12.07779
town7_003208.png,GO,"[0.0, 0.65287, 4e-05, 0.34709]",LEFT,"[0.0, 0.48781, 6e-05, 0.51213]",True,22.0,17.19%,0.58084,344.6157,22.75745,0.958,0.19848,0.24715,22.0,4.74498
town7_003215.png,LEFT,"[1e-05, 0.16555, 4e-05, 0.83439]",GO,"[6e-05, 0.63976, 0.00027, 0.35991]",True,1.0,0.78%,0.6269,227.31203,24.56458,0.98124,0.21238,0.16612,1.0,1.51528
town7_003216.png,LEFT,"[0.0, 0.01921, 4e-05, 0.98075]",RIGHT,"[0.08136, 0.21066, 0.43602, 0.27196]",True,116.0,90.62%,0.47519,1233.85221,17.21817,0.94292,0.06795,0.44075,116.0,15.91402
town7_003222.png,LEFT,"[8e-05, 0.01396, 0.00022, 0.98574]",STOP,"[0.46257, 0.19953, 0.00446, 0.33344]",True,102.0,79.69%,0.54592,583.77536,20.46835,0.97462,0.09991,0.42016,102.0,10.32268
town7_003223.png,LEFT,"[4e-05, 0.0108, 0.00018, 0.98898]",STOP,"[0.36701, 0.2536, 0.02173, 0.35766]",True,122.0,95.31%,0.58748,523.81417,20.93903,0.97784,0.12087,0.52899,122.0,9.9116
town7_003227.png,LEFT,"[0.00582, 0.07303, 0.00352, 0.91763]",GO,"[0.13796, 0.43992, 0.01673, 0.40539]",True,34.0,26.56%,0.7173,109.65172,27.73065,0.99534,0.24776,0.35198,34.0,2.47501
town7_003236.png,STOP,"[0.95469, 0.04528, 1e-05, 2e-05]",GO,"[0.32517, 0.66943, 0.00011, 0.00529]",True,61.0,47.66%,0.74425,196.79091,25.19075,0.98843,0.2895,0.47018,61.0,7.13628
town7_003247.png,STOP,"[0.94144, 0.05853, 1e-05, 2e-05]",GO,"[0.38277, 0.61433, 0.00023, 0.00268]",True,59.0,46.09%,0.75346,182.85042,25.50984,0.98991,0.29775,0.29386,59.0,6.91578
town7_003257.png,STOP,"[0.93606, 0.06386, 4e-05, 4e-05]",GO,"[0.48279, 0.51377, 0.0001, 0.00334]",True,58.0,45.31%,0.74921,195.59089,25.21732,0.98849,0.29518,0.47674,58.0,6.884
town7_003258.png,STOP,"[0.94904, 0.05092, 1e-05, 2e-05]",GO,"[0.4967, 0.49762, 0.00012, 0.00556]",True,44.0,34.38%,0.7613,184.01208,25.48234,0.98849,0.31297,0.28323,44.0,6.20177
town7_003259.png,STOP,"[0.92802, 0.07182, 0.00011, 6e-05]",GO,"[0.45482, 0.54346, 9e-05, 0.00163]",True,49.0,38.28%,0.76835,156.83872,26.17627,0.99136,0.317,0.36173,49.0,6.16954
town7_003263.png,STOP,"[0.94351, 0.05645, 2e-05, 2e-05]",GO,"[0.49597, 0.50221, 3e-05, 0.00178]",True,49.0,38.28%,0.76602,169.91099,25.82859,0.98973,0.31048,0.32406,49.0,6.05715
town7_003264.png,STOP,"[0.93775, 0.06217, 4e-05, 4e-05]",GO,"[0.47754, 0.52036, 4e-05, 0.00207]",True,65.0,50.78%,0.74827,180.30164,25.57081,0.98997,0.29479,0.35563,65.0,6.76568
town7_003267.png,STOP,"[0.95317, 0.04678, 2e-05, 4e-05]",GO,"[0.45469, 0.5412, 0.00015, 0.00396]",True,60.0,46.88%,0.75112,187.72255,25.39564,0.98913,0.29981,0.48577,60.0,6.80351
town7_003289.png,STOP,"[0.95041, 0.04956, 1e-05, 3e-05]",GO,"[0.24396, 0.74782, 0.00011, 0.00811]",True,65.0,50.78%,0.73552,214.71146,24.81225,0.987,0.27835,0.38144,65.0,6.88112
town7_003290.png,STOP,"[0.94373, 0.05619, 3e-05, 4e-05]",GO,"[0.44965, 0.54828, 4e-05, 0.00204]",True,70.0,54.69%,0.7467,185.18458,25.45476,0.98962,0.28924,0.57611,70.0,7.27826
town7_003291.png,STOP,"[0.93834, 0.06161, 2e-05, 3e-05]",GO,"[0.40177, 0.59347, 0.00024, 0.00453]",True,52.0,40.62%,0.76563,164.50951,25.96889,0.99068,0.30808,0.48417,52.0,6.63837
town7_003315.png,LEFT,"[0.0, 0.00685, 0.0, 0.99315]",GO,"[0.01022, 0.64702, 7e-05, 0.34269]",True,89.0,69.53%,0.45942,1493.05833,16.39004,0.88385,0.10183,0.53008,89.0,14.6524
town7_003320.png,LEFT,"[9e-05, 0.33749, 0.00027, 0.66215]",GO,"[2e-05, 0.61802, 0.00042, 0.38155]",True,4.0,3.12%,0.67391,168.38958,25.86765,0.90434,0.24306,0.39399,4.0,2.70115
town7_003323.png,GO,"[0.00131, 0.67134, 0.27227, 0.05509]",RIGHT,"[0.00069, 0.35461, 0.61241, 0.03229]",True,4.0,3.12%,0.64465,280.73503,23.64784,0.84848,0.22302,0.25291,4.0,0.99852
town7_003326.png,RIGHT,"[0.00019, 0.42331, 0.57313, 0.00337]",GO,"[0.00029, 0.95835, 0.0334, 0.00795]",True,1.0,0.78%,0.72999,154.03612,26.25458,0.95433,0.27392,0.36881,1.0,0.14479
town7_003328.png,GO,"[0.39124, 0.60387, 0.00376, 0.00113]",STOP,"[0.51246, 0.4838, 0.0029, 0.00083]",True,4.0,3.12%,0.75699,119.97997,27.33972,0.96206,0.29709,0.3109,4.0,2.47667
town7_003329.png,STOP,"[0.68044, 0.31864, 0.0005, 0.00041]",GO,"[0.31968, 0.67813, 0.00081, 0.00139]",True,1.0,0.78%,0.72437,151.10479,26.33802,0.94786,0.27372,0.36936,1.0,1.39252
town7_003334.png,GO,"[0.0023, 0.46723, 0.19571, 0.33476]",LEFT,"[0.00545, 0.37184, 0.04967, 0.57304]",True,5.0,3.91%,0.65951,199.32844,25.13511,0.97782,0.18642,0.17663,5.0,2.1989
town7_003335.png,GO,"[0.00117, 0.83025, 0.07656, 0.09203]",RIGHT,"[0.00145, 0.39881, 0.47882, 0.12091]",True,3.0,2.34%,0.6302,278.70385,23.67937,0.96493,0.18523,0.2134,3.0,2.64625
town7_003339.png,LEFT,"[6e-05, 0.08027, 0.00012, 0.91955]",GO,"[0.00026, 0.50851, 0.00239, 0.48884]",True,48.0,37.50%,0.62779,371.59742,22.43008,0.90959,0.16669,0.27976,48.0,9.52328
town7_003340.png,LEFT,"[3e-05, 0.05611, 4e-05, 0.94382]",GO,"[0.00059, 0.5082, 0.00144, 0.48978]",True,103.0,80.47%,0.54785,671.70531,19.85902,0.8595,0.11458,0.3794,103.0,13.254
town7_003344.png,LEFT,"[1e-05, 0.02857, 3e-05, 0.9714]",GO,"[1e-05, 0.51812, 0.00028, 0.48159]",True,29.0,22.66%,0.62617,217.96729,24.74689,0.87973,0.16389,0.24471,29.0,7.23471
town7_003349.png,LEFT,"[0.0, 0.02525, 3e-05, 0.97472]",RIGHT,"[4e-05, 0.16471, 0.59562, 0.23964]",True,74.0,57.81%,0.53322,771.9826,19.25473,0.82426,0.11502,0.36985,74.0,11.98759
town7_003352.png,LEFT,"[1e-05, 0.08445, 6e-05, 0.91548]",GO,"[0.0, 0.52184, 0.00031, 0.47784]",True,26.0,20.31%,0.61628,182.57539,25.51638,0.88289,0.16252,0.45229,26.0,6.15465
