Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Grid Size,Grid Position,SSIM,MSE,PSNR,UQI,VIFP,Time Taken (s),Sparsity,Proximity,Masked Patches
town7_004015.png,GO,"0.34437, 0.65563",STOP,"0.34437, 0.65563",True,,27.0,0.57562,561.11875,20.64026,0.96936,0.17071,0.59202,0.09375,10.46535,3.0
town7_004022.png,GO,"0.28226, 0.71774",STOP,"0.28226, 0.71774",True,,27.0,0.61334,566.59664,20.59806,0.97319,0.16673,0.71392,0.09375,11.61568,3.0
town7_004025.png,GO,"0.27947, 0.72053",STOP,"0.27947, 0.72053",True,,55.0,0.70236,225.97008,24.59029,0.98853,0.20531,0.32533,0.02344,5.35564,3.0
town7_004027.png,GO,"0.30074, 0.69926",STOP,"0.30074, 0.69926",True,,27.0,0.63245,524.28641,20.93512,0.97363,0.17726,0.63184,0.09375,9.80874,3.0
town7_004029.png,GO,"0.4477, 0.5523",STOP,"0.4477, 0.5523",True,,7.0,0.75519,147.59563,26.44007,0.99341,0.27911,0.11192,0.02344,2.61318,3.0
town7_004032.png,GO,"0.42186, 0.57814",STOP,"0.42186, 0.57814",True,,21.0,0.74083,233.22302,24.45309,0.98869,0.25137,0.17318,0.02344,5.45282,3.0
town7_004048.png,GO,"0.34148, 0.65852",GO,"0.34148, 0.65852",False,,,,,,,,0.49723,,,3.0
town7_004049.png,GO,"0.34869, 0.65131",GO,"0.34869, 0.65131",False,,,,,,,,0.50741,,,3.0
town7_004052.png,GO,"0.32185, 0.67815",GO,"0.32185, 0.67815",False,,,,,,,,0.4861,,,3.0
town7_004056.png,GO,"0.2456, 0.7544",GO,"0.2456, 0.7544",False,,,,,,,,0.50014,,,3.0
town7_004057.png,GO,"0.26304, 0.73696",GO,"0.26304, 0.73696",False,,,,,,,,0.48444,,,3.0
town7_004068.png,GO,"0.34102, 0.65898",STOP,"0.34102, 0.65898",True,,50.0,0.7358,253.14948,24.09703,0.98535,0.24875,0.2682,0.02344,5.6101,3.0
town7_004069.png,STOP,"0.89315, 0.10685",GO,"0.89315, 0.10685",True,,68.0,0.64666,421.66789,21.8811,0.97523,0.19749,0.26886,0.03125,6.50236,4.0
town7_004070.png,STOP,"0.79517, 0.20483",GO,"0.79517, 0.20483",True,,32.0,0.72642,224.7225,24.61434,0.98938,0.28236,0.19812,0.02344,4.5688,3.0
town7_004072.png,STOP,"0.82733, 0.17267",GO,"0.82733, 0.17267",True,,17.0,0.7859,141.55977,26.62141,0.99119,0.30845,0.14137,0.02344,4.38186,3.0
town7_004074.png,STOP,"0.84825, 0.15175",GO,"0.84825, 0.15175",True,,17.0,0.76751,155.87924,26.20292,0.99023,0.29239,0.15746,0.02344,4.50903,3.0
town7_004078.png,STOP,"0.8074, 0.1926",GO,"0.8074, 0.1926",True,,17.0,0.76341,154.45346,26.24283,0.99039,0.29648,0.15391,0.02344,4.3574,3.0
town7_004094.png,GO,"0.12421, 0.87579",GO,"0.12421, 0.87579",False,,,,,,,,0.51911,,,3.0
town7_004096.png,GO,"0.13438, 0.86562",GO,"0.13438, 0.86562",False,,,,,,,,0.50694,,,3.0
town7_004097.png,GO,"0.14405, 0.85595",GO,"0.14405, 0.85595",False,,,,,,,,0.48719,,,3.0
town7_004105.png,GO,"0.47581, 0.52419",STOP,"0.47581, 0.52419",True,,1.0,0.72924,161.07833,26.06043,0.97608,0.30104,0.09786,0.05469,3.20354,7.0
town7_004110.png,STOP,"0.67003, 0.32997",GO,"0.67003, 0.32997",True,,1.0,0.76459,111.61073,27.65374,0.98324,0.32885,0.09685,0.03906,2.39496,5.0
town7_004114.png,STOP,"0.63429, 0.36571",GO,"0.63429, 0.36571",True,,2.0,0.73513,120.50068,27.32091,0.9829,0.3062,0.09927,0.03906,2.59388,5.0
town7_004116.png,STOP,"0.65934, 0.34066",GO,"0.65934, 0.34066",True,,1.0,0.73631,119.86253,27.34397,0.98319,0.30814,0.09374,0.03906,2.38973,5.0
town7_004121.png,STOP,"0.71607, 0.28393",GO,"0.71607, 0.28393",True,,0.0,0.73064,122.77974,27.23954,0.98333,0.30514,0.09489,0.03906,2.5129,5.0
town7_004123.png,STOP,"0.60646, 0.39354",GO,"0.60646, 0.39354",True,,0.0,0.74032,117.23357,27.44028,0.98473,0.31158,0.09564,0.03906,2.73644,5.0
town7_004124.png,STOP,"0.54013, 0.45987",GO,"0.54013, 0.45987",True,,0.0,0.74406,119.0463,27.37364,0.98492,0.30934,0.09622,0.03906,2.51475,5.0
town7_004126.png,GO,"0.37824, 0.62176",STOP,"0.37824, 0.62176",True,,55.0,0.71107,162.23492,26.02936,0.98239,0.24301,0.2709,0.03125,4.57766,4.0
town7_004128.png,GO,"0.37842, 0.62158",STOP,"0.37842, 0.62158",True,,48.0,0.7355,139.52669,26.68423,0.98182,0.30168,0.21203,0.03125,3.38493,4.0
town7_004141.png,GO,"0.2932, 0.7068",STOP,"0.2932, 0.7068",True,,81.0,0.68206,227.12154,24.56822,0.97625,0.26742,0.32278,0.04688,6.54473,6.0
town7_004145.png,GO,"0.30883, 0.69117",STOP,"0.30883, 0.69117",True,,64.0,0.7514,143.94943,26.5487,0.98263,0.33495,0.28883,0.03906,3.90125,5.0
town7_004153.png,GO,"0.30413, 0.69587",STOP,"0.30413, 0.69587",True,,80.0,0.71467,169.69612,25.83408,0.98523,0.28458,0.33037,0.03125,5.07991,4.0
town7_004155.png,GO,"0.33572, 0.66428",STOP,"0.33572, 0.66428",True,,54.0,0.74158,122.57859,27.24666,0.98655,0.2832,0.27391,0.02344,4.3488,3.0
town7_004156.png,GO,"0.34093, 0.65907",STOP,"0.34093, 0.65907",True,,54.0,0.73204,126.40026,27.11332,0.98632,0.25965,0.22289,0.03125,4.49732,4.0
town7_004158.png,GO,"0.27848, 0.72152",STOP,"0.27848, 0.72152",True,,80.0,0.68269,193.90435,25.25493,0.98122,0.23995,0.35892,0.03125,5.20471,4.0
town7_004159.png,GO,"0.30979, 0.69021",STOP,"0.30979, 0.69021",True,,64.0,0.69731,151.79302,26.31829,0.9795,0.26656,0.28449,0.03906,3.81156,5.0
town7_004160.png,GO,"0.28587, 0.71413",STOP,"0.28587, 0.71413",True,,64.0,0.72917,139.05367,26.69898,0.98281,0.28979,0.25285,0.03906,3.70079,5.0
town7_004168.png,GO,"0.4765, 0.5235",STOP,"0.4765, 0.5235",True,,38.0,0.65365,172.19497,25.7706,0.98545,0.19911,0.20438,0.02344,3.92191,3.0
town7_004169.png,GO,"0.47717, 0.52283",STOP,"0.47717, 0.52283",True,,27.0,0.63063,245.18562,24.23585,0.97833,0.19348,0.19079,0.02344,4.82342,3.0
town7_004173.png,STOP,"0.56693, 0.43307",GO,"0.56693, 0.43307",True,,0.0,0.70293,181.85833,25.53347,0.9904,0.22158,0.09096,0.02344,3.06162,3.0
town7_004176.png,STOP,"0.87736, 0.12264",GO,"0.87736, 0.12264",True,,68.0,0.69172,208.34034,24.94307,0.99107,0.21028,0.33017,0.02344,5.44807,3.0
town7_004177.png,STOP,"0.88342, 0.11658",GO,"0.88342, 0.11658",True,,68.0,0.67689,231.94086,24.47703,0.98995,0.20622,0.26186,0.02344,5.26345,3.0
town7_004183.png,STOP,"0.87129, 0.12871",GO,"0.87129, 0.12871",True,,68.0,0.67006,237.33896,24.37711,0.98959,0.20628,0.27806,0.02344,5.47524,3.0
town7_004202.png,STOP,"0.52306, 0.47694",GO,"0.52306, 0.47694",True,,0.0,0.65555,351.63406,22.66989,0.98298,0.21524,0.0914,0.02344,3.90156,3.0
town7_004211.png,GO,"0.13603, 0.86397",GO,"0.13603, 0.86397",False,,,,,,,,0.4747,,,3.0
town7_004218.png,GO,"0.26383, 0.73617",STOP,"0.26383, 0.73617",True,,27.0,0.54334,825.13846,18.96554,0.95813,0.1632,0.55123,0.09375,12.81551,3.0
town7_004227.png,GO,"0.3156, 0.6844",STOP,"0.3156, 0.6844",True,,27.0,0.66366,479.93307,21.319,0.97465,0.24688,0.5516,0.09375,10.42785,3.0
town7_004229.png,GO,"0.30253, 0.69747",STOP,"0.30253, 0.69747",True,,27.0,0.64672,481.6701,21.30331,0.97608,0.23507,0.54198,0.09375,10.77973,3.0
town7_004239.png,GO,"0.25097, 0.74903",STOP,"0.25097, 0.74903",True,,27.0,0.66384,457.16826,21.53004,0.97795,0.24778,0.56107,0.09375,11.53199,3.0
town7_004251.png,GO,"0.2806, 0.7194",STOP,"0.2806, 0.7194",True,,11.0,0.62443,538.62255,20.81796,0.95612,0.16531,0.51524,0.09375,13.57191,3.0
town7_004253.png,GO,"0.29902, 0.70098",STOP,"0.29902, 0.70098",True,,27.0,0.63329,538.26849,20.82081,0.97359,0.21245,0.5519,0.09375,12.36627,3.0
town7_004256.png,GO,"0.26737, 0.73263",STOP,"0.26737, 0.73263",True,,55.0,0.72895,176.16987,25.67149,0.98999,0.24146,0.23352,0.02344,4.81627,3.0
town7_004265.png,GO,"0.32267, 0.67733",STOP,"0.32267, 0.67733",True,,82.0,0.69517,217.80203,24.75018,0.98893,0.22617,0.332,0.02344,6.01073,3.0
town7_004266.png,GO,"0.34681, 0.65319",STOP,"0.34681, 0.65319",True,,94.0,0.72318,225.36214,24.60199,0.98629,0.26655,0.37321,0.02344,5.01147,3.0
town7_004270.png,STOP,"0.83182, 0.16818",GO,"0.83182, 0.16818",True,,67.0,0.76316,154.57352,26.23945,0.99009,0.27837,0.30862,0.02344,4.46989,3.0
town7_004277.png,STOP,"0.78639, 0.21361",GO,"0.78639, 0.21361",True,,67.0,0.75051,171.35659,25.7918,0.98904,0.28062,0.32594,0.02344,4.47466,3.0
town7_004278.png,STOP,"0.80261, 0.19739",GO,"0.80261, 0.19739",True,,17.0,0.76201,140.7818,26.64534,0.99043,0.32251,0.14379,0.02344,3.61921,3.0
town7_004279.png,STOP,"0.77648, 0.22352",GO,"0.77648, 0.22352",True,,33.0,0.75851,150.71802,26.34915,0.98791,0.32092,0.20046,0.02344,3.85563,3.0
town7_004281.png,STOP,"0.74861, 0.25139",GO,"0.74861, 0.25139",True,,67.0,0.74232,181.24742,25.54809,0.98829,0.26693,0.31157,0.02344,4.48107,3.0
town7_004285.png,STOP,"0.72334, 0.27666",GO,"0.72334, 0.27666",True,,1.0,0.78769,120.8887,27.30695,0.99165,0.34071,0.09537,0.02344,2.92226,3.0
town7_004287.png,GO,"0.38592, 0.61408",STOP,"0.38592, 0.61408",True,,53.0,0.76396,167.37518,25.89389,0.9859,0.30861,0.262,0.02344,4.35796,3.0
town7_004296.png,GO,"0.24943, 0.75057",STOP,"0.24943, 0.75057",True,,11.0,0.63614,458.08654,21.52133,0.95388,0.17981,0.49986,0.09375,11.79054,3.0
town7_004297.png,GO,"0.24019, 0.75981",STOP,"0.24019, 0.75981",True,,11.0,0.62947,454.90383,21.55161,0.95498,0.17392,0.48682,0.09375,11.61717,3.0
town7_004300.png,GO,"0.23801, 0.76199",STOP,"0.23801, 0.76199",True,,27.0,0.60656,516.48844,21.0002,0.9594,0.1778,0.54648,0.09375,11.03769,3.0
town7_004305.png,GO,"0.17494, 0.82506",GO,"0.17494, 0.82506",False,,,,,,,,0.48546,,,3.0
town7_004320.png,GO,"0.32421, 0.67579",STOP,"0.32421, 0.67579",True,,15.0,0.69072,159.23086,26.11053,0.95787,0.24806,0.13308,0.07031,3.2565,9.0
town7_004325.png,GO,"0.26516, 0.73484",STOP,"0.26516, 0.73484",True,,27.0,0.57717,485.77992,21.26641,0.94728,0.16784,0.56269,0.09375,9.87522,3.0
town7_004327.png,GO,"0.35376, 0.64624",STOP,"0.35376, 0.64624",True,,102.0,0.6492,210.99893,24.888,0.96859,0.22735,0.38336,0.02344,4.19481,3.0
town7_004328.png,GO,"0.33249, 0.66751",STOP,"0.33249, 0.66751",True,,55.0,0.67866,176.7401,25.65745,0.97191,0.23462,0.27804,0.03125,3.96438,4.0
town7_004334.png,GO,"0.2381, 0.7619",STOP,"0.2381, 0.7619",True,,36.0,0.64715,255.6901,24.05366,0.9425,0.21162,0.21368,0.07812,4.94083,10.0
town7_004336.png,STOP,"0.73716, 0.26284",GO,"0.73716, 0.26284",True,,25.0,0.6148,311.43042,23.19719,0.88966,0.1938,0.17325,0.29688,4.24976,38.0
town7_004337.png,STOP,"0.89527, 0.10473",GO,"0.89527, 0.10473",True,,23.0,0.61782,339.32604,22.82463,0.89453,0.20335,0.14453,0.28125,4.87511,36.0
town7_004338.png,STOP,"0.93884, 0.06116",GO,"0.93884, 0.06116",True,,21.0,0.62308,383.24951,22.29599,0.91182,0.22307,0.16085,0.23438,4.77408,30.0
town7_004342.png,STOP,"0.98763, 0.01237",GO,"0.98763, 0.01237",True,,2.0,0.73742,341.45734,22.79744,0.95514,0.26496,0.50471,0.09375,9.27683,3.0
town7_004344.png,STOP,"0.98763, 0.01237",GO,"0.98763, 0.01237",True,,2.0,0.76814,292.75643,23.46574,0.96135,0.30169,0.46766,0.09375,8.69908,3.0
town7_004350.png,STOP,"0.98871, 0.01129",GO,"0.98871, 0.01129",True,,69.0,0.79775,153.23344,26.27727,0.9836,0.32255,0.32331,0.03906,5.10976,5.0
town7_004359.png,STOP,"0.98681, 0.01319",GO,"0.98681, 0.01319",True,,69.0,0.79596,152.71781,26.29191,0.98295,0.32297,0.29179,0.03906,5.07692,5.0
town7_004363.png,STOP,"0.98724, 0.01276",GO,"0.98724, 0.01276",True,,70.0,0.79299,154.9982,26.22754,0.98278,0.31522,0.38443,0.03125,5.37891,4.0
town7_004367.png,STOP,"0.98286, 0.01714",GO,"0.98286, 0.01714",True,,2.0,0.75376,321.84745,23.0543,0.95811,0.287,0.47064,0.09375,9.31907,3.0
town7_004368.png,STOP,"0.98891, 0.01109",GO,"0.98891, 0.01109",True,,69.0,0.7921,159.5512,26.1018,0.98221,0.31323,0.26758,0.03906,5.38983,5.0
town7_004382.png,STOP,"0.98755, 0.01245",GO,"0.98755, 0.01245",True,,18.0,0.64999,488.62958,21.24101,0.94779,0.18072,0.57681,0.09375,11.33742,3.0
town7_004385.png,STOP,"0.98079, 0.01921",GO,"0.98079, 0.01921",True,,18.0,0.64098,511.44862,21.04278,0.94538,0.17465,0.58226,0.09375,11.23638,3.0
town7_004386.png,STOP,"0.98826, 0.01174",GO,"0.98826, 0.01174",True,,69.0,0.79404,152.78557,26.28998,0.98353,0.31745,0.31019,0.03906,5.23831,5.0
town7_004400.png,STOP,"0.98798, 0.01202",GO,"0.98798, 0.01202",True,,69.0,0.79696,153.36062,26.27366,0.98326,0.31695,0.32269,0.03906,5.19453,5.0
town7_004404.png,STOP,"0.98815, 0.01185",GO,"0.98815, 0.01185",True,,18.0,0.65157,484.81943,21.275,0.94644,0.1832,0.52695,0.09375,11.27478,3.0
town7_004407.png,STOP,"0.98728, 0.01272",GO,"0.98728, 0.01272",True,,18.0,0.65421,473.70674,21.37571,0.94749,0.18225,0.58572,0.09375,11.25607,3.0
town7_004409.png,STOP,"0.98665, 0.01335",GO,"0.98665, 0.01335",True,,69.0,0.80149,150.80445,26.34666,0.98409,0.32692,0.29891,0.03125,5.24357,4.0
town7_004424.png,STOP,"0.98692, 0.01308",GO,"0.98692, 0.01308",True,,18.0,0.6511,498.40326,21.15499,0.94583,0.17933,0.52242,0.09375,11.30376,3.0
town7_004428.png,STOP,"0.98627, 0.01373",GO,"0.98627, 0.01373",True,,18.0,0.65946,476.36896,21.35137,0.94763,0.18514,0.50647,0.09375,11.11281,3.0
town7_004430.png,STOP,"0.98839, 0.01161",GO,"0.98839, 0.01161",True,,69.0,0.80224,152.96112,26.28499,0.98395,0.3251,0.28946,0.03906,5.00953,5.0
town7_004431.png,STOP,"0.98844, 0.01156",GO,"0.98844, 0.01156",True,,69.0,0.79869,159.21331,26.11101,0.98318,0.31763,0.29238,0.03906,5.65259,5.0
town7_004433.png,STOP,"0.98502, 0.01498",GO,"0.98502, 0.01498",True,,18.0,0.65777,474.74367,21.36621,0.94849,0.18421,0.55748,0.09375,11.21886,3.0
town7_004452.png,STOP,"0.98732, 0.01268",GO,"0.98732, 0.01268",True,,69.0,0.79805,159.38609,26.1063,0.98194,0.32102,0.28624,0.03906,5.5351,5.0
town7_004456.png,STOP,"0.98532, 0.01468",GO,"0.98532, 0.01468",True,,69.0,0.79688,164.91747,25.95814,0.98189,0.31925,0.35511,0.03125,5.35402,4.0
town7_004460.png,STOP,"0.98623, 0.01377",GO,"0.98623, 0.01377",True,,69.0,0.79629,159.91349,26.09195,0.98219,0.31889,0.33853,0.03906,5.31182,5.0
town7_004461.png,STOP,"0.98372, 0.01628",GO,"0.98372, 0.01628",True,,69.0,0.8012,156.76219,26.17839,0.98306,0.32444,0.26827,0.03906,5.27016,5.0
town7_004463.png,STOP,"0.98478, 0.01522",GO,"0.98478, 0.01522",True,,69.0,0.80075,157.75458,26.15098,0.98267,0.32726,0.31751,0.03906,4.92996,5.0
town7_004467.png,STOP,"0.98276, 0.01724",GO,"0.98276, 0.01724",True,,69.0,0.80259,152.82125,26.28897,0.98315,0.3252,0.31757,0.03906,5.58295,5.0
town7_004468.png,STOP,"0.98592, 0.01408",GO,"0.98592, 0.01408",True,,69.0,0.79827,156.69839,26.18016,0.98292,0.31996,0.36777,0.03906,5.21317,5.0
town7_004474.png,STOP,"0.97968, 0.02032",GO,"0.97968, 0.02032",True,,6.0,0.74678,344.70305,22.75635,0.94965,0.30031,0.50118,0.09375,8.53275,3.0
town7_004475.png,STOP,"0.97377, 0.02623",GO,"0.97377, 0.02623",True,,69.0,0.79804,161.22526,26.05647,0.98238,0.31645,0.26439,0.03125,5.35982,4.0
town7_004483.png,GO,"0.25164, 0.74836",STOP,"0.25164, 0.74836",True,,22.0,0.58704,777.12016,19.22592,0.91987,0.13737,0.58807,0.125,12.13762,4.0
town7_004490.png,GO,"0.27876, 0.72124",STOP,"0.27876, 0.72124",True,,27.0,0.46277,660.2743,19.93356,0.94292,0.10502,0.66128,0.09375,10.23787,3.0
town7_004493.png,GO,"0.25948, 0.74052",STOP,"0.25948, 0.74052",True,,27.0,0.44518,657.32193,19.95302,0.91439,0.10364,0.5329,0.1875,11.67783,6.0
town7_004498.png,GO,"0.26366, 0.73634",GO,"0.26366, 0.73634",False,,,,,,,,0.50866,,,4.0
town7_004499.png,GO,"0.21316, 0.78684",GO,"0.21316, 0.78684",False,,,,,,,,0.561,,,9.0
town7_004503.png,GO,"0.21257, 0.78743",GO,"0.21257, 0.78743",False,,,,,,,,0.56185,,,3.0
town7_004509.png,GO,"0.34069, 0.65931",STOP,"0.34069, 0.65931",True,,27.0,0.52786,592.67383,20.40265,0.93192,0.16244,0.63399,0.09375,10.52814,3.0
town7_004510.png,GO,"0.31297, 0.68703",GO,"0.31297, 0.68703",False,,,,,,,,0.49296,,,5.0
town7_004517.png,STOP,"0.55177, 0.44823",GO,"0.55177, 0.44823",True,,0.0,0.66101,207.78349,24.95469,0.97583,0.23087,0.10251,0.02344,3.48687,3.0
town7_004521.png,GO,"0.21702, 0.78298",GO,"0.21702, 0.78298",False,,,,,,,,0.46599,,,4.0
town7_004522.png,GO,"0.22622, 0.77378",GO,"0.22622, 0.77378",False,,,,,,,,0.44408,,,3.0
town7_004524.png,GO,"0.1933, 0.8067",GO,"0.1933, 0.8067",False,,,,,,,,0.45168,,,3.0
town7_004532.png,STOP,"0.95891, 0.04109",GO,"0.95891, 0.04109",True,,0.0,0.73792,450.6476,21.59243,0.92007,0.30255,0.43197,0.25,9.52666,8.0
town7_004536.png,STOP,"0.96712, 0.03288",GO,"0.96712, 0.03288",True,,2.0,0.59281,1261.84669,17.12074,0.89908,0.18095,0.49162,0.25,16.22652,8.0
town7_004537.png,STOP,"0.96937, 0.03063",GO,"0.96937, 0.03063",True,,2.0,0.59031,1263.44474,17.11524,0.89859,0.17745,0.58454,0.25,16.93042,8.0
town7_004546.png,STOP,"0.97439, 0.02561",GO,"0.97439, 0.02561",True,,2.0,0.58758,1193.61505,17.36216,0.89969,0.17941,0.56858,0.25,16.22587,8.0
town7_004547.png,STOP,"0.96558, 0.03442",GO,"0.96558, 0.03442",True,,2.0,0.58788,1240.56724,17.1946,0.89844,0.17703,0.57226,0.25,16.44979,8.0
town7_004551.png,STOP,"0.95887, 0.04113",GO,"0.95887, 0.04113",True,,1.0,0.66448,872.70893,18.72211,0.91072,0.23662,0.49937,0.25,13.2484,8.0
town7_004556.png,STOP,"0.96081, 0.03919",GO,"0.96081, 0.03919",True,,1.0,0.66237,884.96518,18.66154,0.90953,0.23384,0.5682,0.25,13.21074,8.0
town7_004560.png,STOP,"0.97209, 0.02791",GO,"0.97209, 0.02791",True,,1.0,0.65827,928.5801,18.45261,0.90659,0.23207,0.599,0.25,13.37875,8.0
town7_004568.png,STOP,"0.96061, 0.03939",GO,"0.96061, 0.03939",True,,1.0,0.67128,864.25719,18.76437,0.91194,0.24489,0.51622,0.25,13.55564,8.0
town7_004569.png,STOP,"0.97323, 0.02677",GO,"0.97323, 0.02677",True,,1.0,0.6669,854.68365,18.81275,0.91238,0.23942,0.51647,0.25,13.53158,8.0
town7_004572.png,STOP,"0.96428, 0.03572",GO,"0.96428, 0.03572",True,,1.0,0.66143,884.48078,18.66392,0.91033,0.23381,0.46004,0.25,13.31299,8.0
town7_004575.png,STOP,"0.96894, 0.03106",GO,"0.96894, 0.03106",True,,2.0,0.59081,1198.63487,17.34393,0.90119,0.18069,0.53251,0.25,15.62368,8.0
town7_004578.png,STOP,"0.96489, 0.03511",GO,"0.96489, 0.03511",True,,2.0,0.5846,1210.57589,17.30088,0.89814,0.176,0.48068,0.25,15.73179,8.0
town7_004585.png,STOP,"0.971, 0.029",GO,"0.971, 0.029",True,,1.0,0.65203,933.17263,18.43118,0.90787,0.22636,0.4784,0.25,13.70046,8.0
town7_004587.png,STOP,"0.95945, 0.04055",GO,"0.95945, 0.04055",True,,1.0,0.66129,880.67141,18.68266,0.90917,0.23513,0.49815,0.25,13.36833,8.0
town7_004593.png,STOP,"0.9592, 0.0408",GO,"0.9592, 0.0408",True,,1.0,0.65063,902.31997,18.5772,0.90909,0.22481,0.52074,0.25,13.60798,8.0
town7_004594.png,STOP,"0.95748, 0.04252",GO,"0.95748, 0.04252",True,,1.0,0.65636,897.79143,18.59905,0.90924,0.23142,0.49916,0.25,13.86792,8.0
town7_004603.png,STOP,"0.95805, 0.04195",GO,"0.95805, 0.04195",True,,1.0,0.65542,925.07531,18.46903,0.90998,0.22842,0.45647,0.25,14.04221,8.0
town7_004613.png,STOP,"0.97381, 0.02619",GO,"0.97381, 0.02619",True,,0.0,0.70292,511.94448,21.03857,0.91744,0.28834,0.43884,0.25,10.03986,8.0
town7_004621.png,STOP,"0.96093, 0.03907",GO,"0.96093, 0.03907",True,,2.0,0.59089,1177.90557,17.4197,0.90286,0.18239,0.4498,0.25,15.64347,8.0
town7_004633.png,STOP,"0.95478, 0.04522",GO,"0.95478, 0.04522",True,,0.0,0.70242,494.67391,21.18761,0.91642,0.28801,0.39588,0.25,9.84793,8.0
town7_004635.png,STOP,"0.95343, 0.04657",GO,"0.95343, 0.04657",True,,1.0,0.66102,887.08146,18.65117,0.90826,0.23355,0.4353,0.25,13.45186,8.0
town7_004643.png,STOP,"0.95371, 0.04629",GO,"0.95371, 0.04629",True,,2.0,0.58924,1240.06812,17.19635,0.89786,0.1808,0.42707,0.25,16.37775,8.0
town7_004645.png,STOP,"0.97123, 0.02877",GO,"0.97123, 0.02877",True,,0.0,0.70673,484.59518,21.27701,0.91645,0.28727,0.37095,0.25,9.80052,8.0
town7_004649.png,STOP,"0.96275, 0.03725",GO,"0.96275, 0.03725",True,,2.0,0.59693,1246.8994,17.17249,0.90202,0.18465,0.44468,0.25,15.9854,8.0
town7_004650.png,STOP,"0.96291, 0.03709",GO,"0.96291, 0.03709",True,,1.0,0.66662,872.18609,18.72471,0.90989,0.24002,0.39542,0.25,13.16462,8.0
town7_004659.png,STOP,"0.96046, 0.03954",GO,"0.96046, 0.03954",True,,1.0,0.66236,878.51349,18.69332,0.91169,0.23592,0.46264,0.25,13.31897,8.0
town7_004662.png,STOP,"0.96859, 0.03141",GO,"0.96859, 0.03141",True,,1.0,0.66506,865.99555,18.75565,0.91019,0.2399,0.45719,0.25,12.81339,8.0
town7_004673.png,STOP,"0.9552, 0.0448",GO,"0.9552, 0.0448",True,,1.0,0.66305,883.54919,18.6685,0.90729,0.2331,0.66898,0.25,13.2577,8.0
town7_004674.png,STOP,"0.97011, 0.02989",GO,"0.97011, 0.02989",True,,1.0,0.65996,883.39255,18.66927,0.90877,0.23529,0.75615,0.25,13.71227,8.0
town7_004685.png,GO,"0.1665, 0.8335",STOP,"0.1665, 0.8335",True,,5.0,0.67406,292.12977,23.47505,0.92839,0.25578,0.51619,0.15625,7.73452,5.0
town7_004686.png,GO,"0.17163, 0.82837",STOP,"0.17163, 0.82837",True,,27.0,0.6358,356.66346,22.60822,0.95985,0.2119,0.61024,0.125,8.68607,4.0
town7_004696.png,GO,"0.12821, 0.87179",GO,"0.12821, 0.87179",False,,,,,,,,0.58108,,,10.0
town7_004698.png,GO,"0.09004, 0.90996",GO,"0.09004, 0.90996",False,,,,,,,,0.5297,,,6.0
town7_004718.png,GO,"0.02323, 0.97677",GO,"0.02323, 0.97677",False,,,,,,,,0.50608,,,8.0
town7_004721.png,GO,"0.03563, 0.96437",GO,"0.03563, 0.96437",False,,,,,,,,0.49264,,,8.0
town7_004737.png,GO,"0.03771, 0.96229",GO,"0.03771, 0.96229",False,,,,,,,,0.47131,,,5.0
town7_004747.png,GO,"0.01015, 0.98985",GO,"0.01015, 0.98985",False,,,,,,,,0.527,,,6.0
town7_004750.png,GO,"0.0506, 0.9494",GO,"0.0506, 0.9494",False,,,,,,,,0.45761,,,9.0
town7_004754.png,GO,"0.03786, 0.96214",GO,"0.03786, 0.96214",False,,,,,,,,0.47722,,,11.0
town7_004759.png,GO,"0.04863, 0.95137",GO,"0.04863, 0.95137",False,,,,,,,,0.46567,,,12.0
town7_004772.png,GO,"0.02948, 0.97052",GO,"0.02948, 0.97052",False,,,,,,,,0.49108,,,9.0
town7_004787.png,GO,"0.12078, 0.87922",GO,"0.12078, 0.87922",False,,,,,,,,0.5572,,,3.0
town7_004789.png,GO,"0.18372, 0.81628",GO,"0.18372, 0.81628",False,,,,,,,,0.52041,,,3.0
town7_004805.png,GO,"0.31082, 0.68918",GO,"0.31082, 0.68918",False,,,,,,,,0.47154,,,3.0
town7_004807.png,GO,"0.30292, 0.69708",STOP,"0.30292, 0.69708",True,,7.0,0.5957,547.52185,20.74679,0.97168,0.16714,0.50701,0.09375,10.88498,3.0
town7_004833.png,STOP,"0.98105, 0.01895",GO,"0.98105, 0.01895",True,,69.0,0.76134,143.32904,26.56746,0.9931,0.29135,0.3642,0.02344,5.21494,3.0
town7_004860.png,STOP,"0.98309, 0.01691",GO,"0.98309, 0.01691",True,,69.0,0.76206,144.04612,26.54579,0.993,0.29254,0.29035,0.02344,5.41025,3.0
town7_004865.png,STOP,"0.9694, 0.0306",GO,"0.9694, 0.0306",True,,69.0,0.76622,134.86164,26.83192,0.99364,0.29991,0.30684,0.02344,4.81561,3.0
town7_004867.png,STOP,"0.96802, 0.03198",GO,"0.96802, 0.03198",True,,69.0,0.76591,138.44052,26.71817,0.99329,0.2975,0.30887,0.02344,4.63291,3.0
town7_004871.png,STOP,"0.971, 0.029",GO,"0.971, 0.029",True,,69.0,0.76555,135.9831,26.79595,0.99355,0.29678,0.3082,0.02344,4.5453,3.0
town7_004878.png,STOP,"0.96576, 0.03424",GO,"0.96576, 0.03424",True,,1.0,0.60162,700.06924,19.67939,0.95908,0.18344,0.52404,0.09375,12.29491,3.0
