Image File,Prediction (Before Masking),Confidence (Before Masking),Prediction (After Masking),Confidence (After Masking),Counterfactual Found,Grid Size,Grid Position,SSIM,MSE,PSNR,UQI,VIFP,Objects Detected,Time Taken (s),Sparsity,Proximity
town7_002867.png,STOP,"0.86485, 0.13413, 0.00012, 0.00089",STOP,"0.84781, 0.14955, 0.00025, 0.00239",False,,,,,,,,,0.01283,,
town7_002872.png,STOP,"0.86391, 0.13444, 0.0002, 0.00145",STOP,"0.86391, 0.13444, 0.0002, 0.00145",False,,,,,,,,,0.00938,,
town7_002874.png,STOP,"0.86746, 0.13106, 0.00013, 0.00135",STOP,"0.86746, 0.13106, 0.00013, 0.00135",False,,,,,,,,,0.0092,,
town7_002878.png,STOP,"0.88488, 0.11414, 7e-05, 0.00092",STOP,"0.88488, 0.11414, 7e-05, 0.00092",False,,,,,,,,,0.0096,,
town7_002882.png,STOP,"0.8506, 0.14711, 0.00035, 0.00194",STOP,"0.8506, 0.14711, 0.00035, 0.00194",False,,,,,,,,,0.00924,,
town7_002890.png,GO,"0.00083, 0.78716, 0.1614, 0.05061",RIGHT,"0.00112, 0.36107, 0.55645, 0.08136",True,,,0.71928,103.61964,27.97638,0.99559,0.26442,,0.1198,128.0,1.98279
town7_002892.png,GO,"0.00124, 0.54542, 0.41146, 0.04188",RIGHT,"0.00052, 0.33212, 0.61613, 0.05123",True,,,0.75607,94.11698,28.39412,0.9958,0.28501,,0.11784,128.0,2.12414
town7_002899.png,LEFT,"0.0024, 0.20648, 0.31951, 0.47161",LEFT,"0.0024, 0.20648, 0.31951, 0.47161",False,,,,,,,,,0.00814,,
town7_002909.png,GO,"0.00072, 0.83982, 0.11803, 0.04143",GO,"0.00072, 0.83982, 0.11803, 0.04143",False,,,,,,,,,0.0081,,
town7_002913.png,GO,"0.00517, 0.98704, 0.00185, 0.00594",GO,"0.00517, 0.98704, 0.00185, 0.00594",False,,,,,,,,,0.00956,,
town7_002915.png,GO,"0.00016, 0.97571, 0.01902, 0.0051",GO,"0.00016, 0.97571, 0.01902, 0.0051",False,,,,,,,,,0.00797,,
town7_002917.png,GO,"0.01344, 0.98215, 0.0013, 0.0031",GO,"0.01344, 0.98215, 0.0013, 0.0031",False,,,,,,,,,0.01032,,
town7_002926.png,GO,"0.01329, 0.9807, 0.00229, 0.00371",GO,"0.01329, 0.9807, 0.00229, 0.00371",False,,,,,,,,,0.00895,,
town7_002929.png,GO,"0.31225, 0.67834, 0.00732, 0.00209",GO,"0.31225, 0.67834, 0.00732, 0.00209",False,,,,,,,,,0.00802,,
town7_002942.png,STOP,"0.93328, 0.06651, 2e-05, 0.00018",STOP,"0.93328, 0.06651, 2e-05, 0.00018",False,,,,,,,,,0.00804,,
town7_002951.png,STOP,"0.92913, 0.0704, 6e-05, 0.00041",STOP,"0.92913, 0.0704, 6e-05, 0.00041",False,,,,,,,,,0.00944,,
town7_002952.png,STOP,"0.91986, 0.07973, 5e-05, 0.00037",STOP,"0.91263, 0.08713, 5e-05, 0.00019",False,,,,,,,,,0.01261,,
town7_002956.png,STOP,"0.93789, 0.0619, 4e-05, 0.00016",STOP,"0.92116, 0.07861, 3e-05, 0.0002",False,,,,,,,,,0.01225,,
town7_002959.png,STOP,"0.93681, 0.06299, 2e-05, 0.00019",STOP,"0.93248, 0.06732, 3e-05, 0.00017",False,,,,,,,,,0.01299,,
town7_002962.png,STOP,"0.93348, 0.06628, 3e-05, 0.0002",STOP,"0.90791, 0.09144, 0.0001, 0.00054",False,,,,,,,,,0.01275,,
town7_002969.png,STOP,"0.93315, 0.06659, 3e-05, 0.00022",STOP,"0.94686, 0.053, 2e-05, 0.00011",False,,,,,,,,,0.01292,,
town7_002973.png,STOP,"0.94285, 0.05695, 3e-05, 0.00017",STOP,"0.92524, 0.07423, 6e-05, 0.00047",False,,,,,,,,,0.01262,,
town7_002984.png,STOP,"0.91378, 0.08563, 0.00011, 0.00049",STOP,"0.915, 0.08464, 5e-05, 0.0003",False,,,,,,,,,0.01329,,
town7_002991.png,STOP,"0.91234, 0.08719, 4e-05, 0.00042",STOP,"0.89474, 0.10485, 7e-05, 0.00033",False,,,,,,,,,0.01319,,
town7_002994.png,STOP,"0.93639, 0.06334, 3e-05, 0.00024",STOP,"0.91904, 0.08055, 6e-05, 0.00034",False,,,,,,,,,0.01269,,
town7_002999.png,STOP,"0.93839, 0.06138, 2e-05, 0.00021",STOP,"0.93839, 0.06138, 2e-05, 0.00021",False,,,,,,,,,0.00865,,
town7_003008.png,STOP,"0.91629, 0.08325, 5e-05, 0.00041",STOP,"0.91629, 0.08325, 5e-05, 0.00041",False,,,,,,,,,0.00943,,
town7_003009.png,STOP,"0.92807, 0.07167, 3e-05, 0.00023",STOP,"0.92807, 0.07167, 3e-05, 0.00023",False,,,,,,,,,0.00939,,
town7_003030.png,STOP,"0.91563, 0.08393, 7e-05, 0.00037",STOP,"0.91563, 0.08393, 7e-05, 0.00037",False,,,,,,,,,0.0081,,
town7_003045.png,STOP,"0.93175, 0.06806, 3e-05, 0.00015",STOP,"0.93175, 0.06806, 3e-05, 0.00015",False,,,,,,,,,0.00889,,
town7_003046.png,STOP,"0.91811, 0.08161, 4e-05, 0.00024",STOP,"0.91811, 0.08161, 4e-05, 0.00024",False,,,,,,,,,0.0098,,
town7_003050.png,STOP,"0.93734, 0.0625, 2e-05, 0.00014",STOP,"0.93734, 0.0625, 2e-05, 0.00014",False,,,,,,,,,0.00873,,
town7_003058.png,STOP,"0.9013, 0.09804, 9e-05, 0.00056",STOP,"0.9013, 0.09804, 9e-05, 0.00056",False,,,,,,,,,0.00926,,
town7_003068.png,STOP,"0.91603, 0.08358, 4e-05, 0.00035",STOP,"0.91603, 0.08358, 4e-05, 0.00035",False,,,,,,,,,0.00871,,
town7_003082.png,STOP,"0.93539, 0.06445, 1e-05, 0.00015",STOP,"0.93539, 0.06445, 1e-05, 0.00015",False,,,,,,,,,0.01257,,
town7_003083.png,STOP,"0.91531, 0.08432, 4e-05, 0.00032",STOP,"0.91531, 0.08432, 4e-05, 0.00032",False,,,,,,,,,0.00852,,
town7_003084.png,STOP,"0.91759, 0.08211, 4e-05, 0.00027",STOP,"0.91759, 0.08211, 4e-05, 0.00027",False,,,,,,,,,0.00854,,
town7_003085.png,STOP,"0.92049, 0.07911, 4e-05, 0.00035",STOP,"0.92049, 0.07911, 4e-05, 0.00035",False,,,,,,,,,0.00933,,
town7_003094.png,STOP,"0.66727, 0.32473, 0.00164, 0.00635",STOP,"0.66727, 0.32473, 0.00164, 0.00635",False,,,,,,,,,0.00909,,
town7_003096.png,GO,"0.02267, 0.91847, 0.02154, 0.03732",GO,"0.02267, 0.91847, 0.02154, 0.03732",False,,,,,,,,,0.00834,,
town7_003102.png,LEFT,"0.00189, 0.01679, 0.00561, 0.97572",LEFT,"0.00172, 0.01522, 0.00673, 0.97633",False,,,,,,,,,0.01297,,
town7_003105.png,LEFT,"0.00057, 0.0556, 0.03837, 0.90546",LEFT,"0.00057, 0.0556, 0.03837, 0.90546",False,,,,,,,,,0.00999,,
town7_003109.png,GO,"4e-05, 0.82226, 0.00032, 0.17737",GO,"4e-05, 0.82226, 0.00032, 0.17737",False,,,,,,,,,0.01052,,
town7_003111.png,GO,"8e-05, 0.91743, 0.00362, 0.07888",GO,"8e-05, 0.91743, 0.00362, 0.07888",False,,,,,,,,,0.01068,,
town7_003113.png,GO,"0.00019, 0.84894, 0.00052, 0.15036",GO,"0.00019, 0.84894, 0.00052, 0.15036",False,,,,,,,,,0.01308,,
town7_003114.png,LEFT,"0.0, 0.00414, 1e-05, 0.99585",LEFT,"0.0, 0.00414, 1e-05, 0.99585",False,,,,,,,,,0.0124,,
town7_003118.png,LEFT,"0.00019, 0.00661, 0.0, 0.9932",LEFT,"0.00019, 0.00661, 0.0, 0.9932",False,,,,,,,,,0.00819,,
town7_003122.png,LEFT,"6e-05, 0.01005, 2e-05, 0.98986",LEFT,"6e-05, 0.01005, 2e-05, 0.98986",False,,,,,,,,,0.00829,,
town7_003137.png,RIGHT,"3e-05, 0.0594, 0.94007, 0.0005",RIGHT,"3e-05, 0.0594, 0.94007, 0.0005",False,,,,,,,,,0.01027,,
town7_003146.png,RIGHT,"3e-05, 0.13122, 0.86581, 0.00294",RIGHT,"3e-05, 0.13122, 0.86581, 0.00294",False,,,,,,,,,0.01389,,
town7_003156.png,GO,"0.0, 0.99668, 3e-05, 0.00329",GO,"0.0, 0.99668, 3e-05, 0.00329",False,,,,,,,,,0.0139,,
town7_003158.png,GO,"0.0, 0.99476, 2e-05, 0.00522",GO,"0.0, 0.99476, 2e-05, 0.00522",False,,,,,,,,,0.00896,,
town7_003162.png,LEFT,"0.0, 0.3477, 0.00422, 0.64808",LEFT,"0.0, 0.3477, 0.00422, 0.64808",False,,,,,,,,,0.00995,,
town7_003163.png,LEFT,"0.0, 0.14275, 1e-05, 0.85724",LEFT,"0.0, 0.14275, 1e-05, 0.85724",False,,,,,,,,,0.00963,,
town7_003170.png,GO,"0.0, 0.76194, 5e-05, 0.23801",GO,"0.0, 0.76194, 5e-05, 0.23801",False,,,,,,,,,0.00958,,
town7_003181.png,RIGHT,"1e-05, 0.02686, 0.97166, 0.00147",RIGHT,"1e-05, 0.02686, 0.97166, 0.00147",False,,,,,,,,,0.00865,,
town7_003197.png,GO,"0.0, 0.99182, 0.0004, 0.00778",GO,"0.0, 0.99182, 0.0004, 0.00778",False,,,,,,,,,0.00886,,
town7_003204.png,GO,"0.0, 0.99974, 2e-05, 0.00024",GO,"0.0, 0.99974, 2e-05, 0.00024",False,,,,,,,,,0.00947,,
town7_003208.png,GO,"0.0, 0.67261, 4e-05, 0.32734",GO,"0.0, 0.67261, 4e-05, 0.32734",False,,,,,,,,,0.00791,,
town7_003215.png,LEFT,"2e-05, 0.20669, 9e-05, 0.7932",GO,"1e-05, 0.99128, 0.0, 0.00871",True,,,0.50295,1248.93474,17.16541,0.8403,0.13678,,0.11407,128.0,15.02215
town7_003216.png,LEFT,"0.0, 0.02404, 3e-05, 0.97592",LEFT,"0.0, 0.02404, 3e-05, 0.97592",False,,,,,,,,,0.00822,,
town7_003222.png,LEFT,"0.00011, 0.01689, 0.00027, 0.98273",LEFT,"0.00011, 0.01689, 0.00027, 0.98273",False,,,,,,,,,0.00781,,
town7_003223.png,LEFT,"6e-05, 0.01207, 0.00017, 0.9877",LEFT,"6e-05, 0.01207, 0.00017, 0.9877",False,,,,,,,,,0.0078,,
town7_003227.png,LEFT,"0.00257, 0.06796, 0.0023, 0.92717",LEFT,"0.00257, 0.06796, 0.0023, 0.92717",False,,,,,,,,,0.00933,,
town7_003236.png,STOP,"0.94189, 0.05808, 1e-05, 3e-05",STOP,"0.94189, 0.05808, 1e-05, 3e-05",False,,,,,,,,,0.00972,,
town7_003247.png,STOP,"0.94288, 0.05705, 2e-05, 4e-05",STOP,"0.94288, 0.05705, 2e-05, 4e-05",False,,,,,,,,,0.00873,,
town7_003257.png,STOP,"0.94885, 0.05107, 4e-05, 4e-05",STOP,"0.94885, 0.05107, 4e-05, 4e-05",False,,,,,,,,,0.00872,,
town7_003258.png,STOP,"0.93847, 0.06142, 5e-05, 7e-05",STOP,"0.93847, 0.06142, 5e-05, 7e-05",False,,,,,,,,,0.00928,,
town7_003259.png,STOP,"0.9367, 0.06322, 4e-05, 5e-05",STOP,"0.9367, 0.06322, 4e-05, 5e-05",False,,,,,,,,,0.00847,,
town7_003263.png,STOP,"0.95546, 0.04451, 1e-05, 2e-05",STOP,"0.95546, 0.04451, 1e-05, 2e-05",False,,,,,,,,,0.00872,,
town7_003264.png,STOP,"0.94329, 0.05666, 2e-05, 3e-05",STOP,"0.94329, 0.05666, 2e-05, 3e-05",False,,,,,,,,,0.00849,,
town7_003267.png,STOP,"0.9484, 0.05154, 3e-05, 3e-05",STOP,"0.9484, 0.05154, 3e-05, 3e-05",False,,,,,,,,,0.00865,,
town7_003289.png,STOP,"0.94249, 0.05747, 2e-05, 2e-05",STOP,"0.94249, 0.05747, 2e-05, 2e-05",False,,,,,,,,,0.00874,,
town7_003290.png,STOP,"0.93896, 0.06091, 9e-05, 4e-05",STOP,"0.93896, 0.06091, 9e-05, 4e-05",False,,,,,,,,,0.00968,,
town7_003291.png,STOP,"0.94886, 0.05112, 1e-05, 1e-05",STOP,"0.94886, 0.05112, 1e-05, 1e-05",False,,,,,,,,,0.00827,,
town7_003315.png,LEFT,"0.0, 0.00602, 0.0, 0.99398",LEFT,"0.0, 0.00602, 0.0, 0.99398",False,,,,,,,,,0.00849,,
town7_003320.png,LEFT,"4e-05, 0.45439, 0.00028, 0.54529",LEFT,"4e-05, 0.45439, 0.00028, 0.54529",False,,,,,,,,,0.00845,,
town7_003323.png,GO,"0.00087, 0.53269, 0.41489, 0.05155",GO,"0.00087, 0.53269, 0.41489, 0.05155",False,,,,,,,,,0.00897,,
town7_003326.png,GO,"0.00032, 0.58275, 0.4126, 0.00433",GO,"0.00032, 0.58275, 0.4126, 0.00433",False,,,,,,,,,0.01029,,
town7_003328.png,GO,"0.408, 0.58417, 0.0069, 0.00092",GO,"0.408, 0.58417, 0.0069, 0.00092",False,,,,,,,,,0.00888,,
town7_003329.png,GO,"0.22165, 0.77503, 0.00128, 0.00205",GO,"0.22165, 0.77503, 0.00128, 0.00205",False,,,,,,,,,0.00866,,
town7_003334.png,GO,"0.00327, 0.54739, 0.34933, 0.1",GO,"0.00327, 0.54739, 0.34933, 0.1",False,,,,,,,,,0.00947,,
town7_003335.png,GO,"0.00153, 0.8485, 0.0904, 0.05957",GO,"0.00153, 0.8485, 0.0904, 0.05957",False,,,,,,,,,0.00899,,
town7_003339.png,LEFT,"5e-05, 0.07983, 0.0001, 0.92002",LEFT,"5e-05, 0.07983, 0.0001, 0.92002",False,,,,,,,,,0.00857,,
town7_003340.png,LEFT,"2e-05, 0.04255, 3e-05, 0.9574",LEFT,"2e-05, 0.04255, 3e-05, 0.9574",False,,,,,,,,,0.00934,,
town7_003344.png,LEFT,"1e-05, 0.02476, 2e-05, 0.97521",LEFT,"1e-05, 0.02476, 2e-05, 0.97521",False,,,,,,,,,0.00934,,
town7_003349.png,LEFT,"0.0, 0.0325, 3e-05, 0.96746",LEFT,"0.0, 0.0325, 3e-05, 0.96746",False,,,,,,,,,0.01017,,
town7_003352.png,LEFT,"1e-05, 0.09093, 6e-05, 0.90901",LEFT,"1e-05, 0.09093, 6e-05, 0.90901",False,,,,,,,,,0.00937,,
town7_003356.png,RIGHT,"0.00144, 0.45108, 0.52119, 0.02629",RIGHT,"0.00144, 0.45108, 0.52119, 0.02629",False,,,,,,,,,0.00915,,
town7_003361.png,RIGHT,"1e-05, 0.05811, 0.9415, 0.00039",RIGHT,"1e-05, 0.05811, 0.9415, 0.00039",False,,,,,,,,,0.00864,,
town7_003362.png,RIGHT,"2e-05, 0.07098, 0.92775, 0.00125",RIGHT,"2e-05, 0.07098, 0.92775, 0.00125",False,,,,,,,,,0.00891,,
town7_003371.png,RIGHT,"2e-05, 0.03301, 0.96393, 0.00304",RIGHT,"2e-05, 0.03301, 0.96393, 0.00304",False,,,,,,,,,0.00922,,
town7_003372.png,RIGHT,"0.0, 0.02423, 0.97466, 0.0011",RIGHT,"0.0, 0.02423, 0.97466, 0.0011",False,,,,,,,,,0.00879,,
town7_003376.png,RIGHT,"0.00712, 0.0959, 0.89061, 0.00636",RIGHT,"0.00712, 0.0959, 0.89061, 0.00636",False,,,,,,,,,0.00897,,
town7_003378.png,RIGHT,"6e-05, 0.03112, 0.96531, 0.00351",RIGHT,"6e-05, 0.03112, 0.96531, 0.00351",False,,,,,,,,,0.01006,,
town7_003379.png,RIGHT,"1e-05, 0.02136, 0.97817, 0.00045",RIGHT,"1e-05, 0.02136, 0.97817, 0.00045",False,,,,,,,,,0.01047,,
town7_003381.png,RIGHT,"0.0, 0.03618, 0.96374, 7e-05",RIGHT,"0.0, 0.03618, 0.96374, 7e-05",False,,,,,,,,,0.00904,,
town7_003397.png,GO,"0.00205, 0.72017, 0.00055, 0.27723",GO,"0.00205, 0.72017, 0.00055, 0.27723",False,,,,,,,,,0.00945,,
town7_003402.png,LEFT,"5e-05, 0.46421, 0.00011, 0.53564",LEFT,"5e-05, 0.46421, 0.00011, 0.53564",False,,,,,,,,,0.00952,,
town7_003410.png,GO,"0.00042, 0.90181, 0.00021, 0.09756",GO,"0.00042, 0.90181, 0.00021, 0.09756",False,,,,,,,,,0.00934,,
town7_003419.png,LEFT,"3e-05, 0.06945, 4e-05, 0.93048",LEFT,"3e-05, 0.06945, 4e-05, 0.93048",False,,,,,,,,,0.00946,,
town7_003424.png,LEFT,"6e-05, 0.03523, 4e-05, 0.96467",LEFT,"6e-05, 0.03523, 4e-05, 0.96467",False,,,,,,,,,0.00942,,
town7_003426.png,LEFT,"1e-05, 0.02687, 4e-05, 0.97308",LEFT,"1e-05, 0.02687, 4e-05, 0.97308",False,,,,,,,,,0.00907,,
town7_003429.png,GO,"0.0, 0.80238, 4e-05, 0.19758",GO,"0.0, 0.80238, 4e-05, 0.19758",False,,,,,,,,,0.00983,,
town7_003437.png,GO,"1e-05, 0.99286, 0.00258, 0.00455",GO,"1e-05, 0.99286, 0.00258, 0.00455",False,,,,,,,,,0.00854,,
town7_003444.png,GO,"8e-05, 0.97919, 0.00929, 0.01144",GO,"8e-05, 0.97919, 0.00929, 0.01144",False,,,,,,,,,0.00918,,
town7_003446.png,GO,"0.00032, 0.98139, 0.00976, 0.00852",GO,"0.00032, 0.98139, 0.00976, 0.00852",False,,,,,,,,,0.00914,,
town7_003447.png,GO,"4e-05, 0.99557, 0.00186, 0.00253",GO,"4e-05, 0.99557, 0.00186, 0.00253",False,,,,,,,,,0.00857,,
town7_003453.png,GO,"0.00012, 0.97829, 0.00162, 0.01997",GO,"0.00012, 0.97829, 0.00162, 0.01997",False,,,,,,,,,0.00897,,
town7_003454.png,GO,"9e-05, 0.97608, 0.00142, 0.02241",GO,"9e-05, 0.97608, 0.00142, 0.02241",False,,,,,,,,,0.00989,,
town7_003457.png,GO,"0.00226, 0.97723, 0.00029, 0.02022",GO,"0.00226, 0.97723, 0.00029, 0.02022",False,,,,,,,,,0.01847,,
town7_003459.png,GO,"0.0072, 0.94703, 6e-05, 0.04571",GO,"0.0072, 0.94703, 6e-05, 0.04571",False,,,,,,,,,0.01022,,
town7_003460.png,GO,"0.00491, 0.99091, 7e-05, 0.0041",GO,"0.06151, 0.92137, 6e-05, 0.01707",False,,,,,,,,,0.01526,,
town7_003469.png,GO,"0.02689, 0.64401, 0.00781, 0.32129",GO,"0.02689, 0.64401, 0.00781, 0.32129",False,,,,,,,,,0.0094,,
town7_003470.png,LEFT,"0.00404, 0.25003, 0.02317, 0.72276",LEFT,"0.00404, 0.25003, 0.02317, 0.72276",False,,,,,,,,,0.0115,,
town7_003481.png,RIGHT,"0.0002, 0.0836, 0.91225, 0.00395",RIGHT,"0.0002, 0.0836, 0.91225, 0.00395",False,,,,,,,,,0.00856,,
town7_003485.png,GO,"2e-05, 0.99096, 0.0054, 0.00362",GO,"2e-05, 0.99096, 0.0054, 0.00362",False,,,,,,,,,0.00994,,
town7_003495.png,GO,"0.00013, 0.9791, 0.014, 0.00677",GO,"0.00013, 0.9791, 0.014, 0.00677",False,,,,,,,,,0.00967,,
town7_003498.png,GO,"5e-05, 0.93961, 0.04077, 0.01958",GO,"5e-05, 0.93961, 0.04077, 0.01958",False,,,,,,,,,0.00931,,
town7_003502.png,RIGHT,"0.00058, 0.32321, 0.6691, 0.00711",GO,"1e-05, 0.91453, 0.05992, 0.02554",True,,,0.7251,373.38479,22.40924,0.95935,0.24593,,0.11872,128.0,12.29134
town7_003511.png,GO,"0.0, 0.96844, 0.0237, 0.00786",GO,"0.0, 0.91759, 0.01721, 0.0652",False,,,,,,,,,0.01514,,
town7_003518.png,GO,"0.00262, 0.94368, 0.03433, 0.01937",GO,"0.01041, 0.74499, 0.15143, 0.09317",False,,,,,,,,,0.01153,,
town7_003534.png,GO,"0.00227, 0.9391, 0.04986, 0.00877",GO,"0.00227, 0.9391, 0.04986, 0.00877",False,,,,,,,,,0.00908,,
town7_003538.png,GO,"0.00015, 0.89958, 0.08037, 0.0199",GO,"0.00015, 0.89958, 0.08037, 0.0199",False,,,,,,,,,0.01124,,
town7_003539.png,GO,"2e-05, 0.97892, 0.01378, 0.00727",GO,"2e-05, 0.97892, 0.01378, 0.00727",False,,,,,,,,,0.01052,,
town7_003543.png,GO,"7e-05, 0.89923, 0.08668, 0.01402",GO,"7e-05, 0.89923, 0.08668, 0.01402",False,,,,,,,,,0.01066,,
town7_003546.png,RIGHT,"0.00028, 0.30393, 0.68764, 0.00815",RIGHT,"0.00028, 0.30393, 0.68764, 0.00815",False,,,,,,,,,0.01003,,
town7_003549.png,GO,"0.03961, 0.87083, 0.08772, 0.00184",GO,"0.03961, 0.87083, 0.08772, 0.00184",False,,,,,,,,,0.00851,,
town7_003553.png,RIGHT,"0.01507, 0.26752, 0.7136, 0.00382",RIGHT,"0.01507, 0.26752, 0.7136, 0.00382",False,,,,,,,,,0.00917,,
town7_003556.png,RIGHT,"0.00033, 0.09715, 0.89855, 0.00397",RIGHT,"0.00033, 0.09715, 0.89855, 0.00397",False,,,,,,,,,0.00931,,
town7_003570.png,GO,"0.00257, 0.62302, 0.26824, 0.10617",GO,"0.00024, 0.79457, 0.03864, 0.16654",False,,,,,,,,,0.01273,,
town7_003573.png,GO,"0.00248, 0.77548, 0.08196, 0.14009",GO,"0.00248, 0.77548, 0.08196, 0.14009",False,,,,,,,,,0.00851,,
town7_003574.png,GO,"0.00126, 0.80944, 0.02367, 0.16563",GO,"0.00126, 0.80944, 0.02367, 0.16563",False,,,,,,,,,0.00904,,
town7_003583.png,GO,"0.00033, 0.82938, 0.05738, 0.11292",GO,"0.00033, 0.82938, 0.05738, 0.11292",False,,,,,,,,,0.00925,,
town7_003590.png,RIGHT,"0.00047, 0.23654, 0.48557, 0.27742",RIGHT,"0.00047, 0.23654, 0.48557, 0.27742",False,,,,,,,,,0.00903,,
town7_003599.png,RIGHT,"0.00024, 0.15242, 0.81301, 0.03433",RIGHT,"0.00024, 0.15242, 0.81301, 0.03433",False,,,,,,,,,0.00927,,
town7_003605.png,RIGHT,"0.00019, 0.01474, 0.95438, 0.03069",RIGHT,"0.00069, 0.02657, 0.78955, 0.18319",False,,,,,,,,,0.01367,,
town7_003608.png,GO,"0.0109, 0.66201, 0.00716, 0.31993",LEFT,"0.00325, 0.07614, 0.0162, 0.90441",True,,,0.67599,300.21451,23.35649,0.98624,0.18193,,0.12079,128.0,6.08021
town7_003609.png,LEFT,"9e-05, 0.03811, 0.00046, 0.96134",LEFT,"9e-05, 0.03811, 0.00046, 0.96134",False,,,,,,,,,0.00879,,
town7_003612.png,LEFT,"0.00022, 0.0214, 0.001, 0.97738",LEFT,"0.00022, 0.0214, 0.001, 0.97738",False,,,,,,,,,0.00902,,
town7_003616.png,LEFT,"0.00063, 0.03223, 0.00899, 0.95815",LEFT,"1e-05, 0.0078, 0.00028, 0.99191",False,,,,,,,,,0.01209,,
town7_003620.png,GO,"0.00262, 0.70704, 0.25683, 0.03351",GO,"0.0024, 0.89274, 0.07167, 0.03319",False,,,,,,,,,0.01258,,
town7_003621.png,GO,"0.0014, 0.90273, 0.06233, 0.03354",GO,"0.00283, 0.87188, 0.06417, 0.06112",False,,,,,,,,,0.01217,,
town7_003627.png,GO,"7e-05, 0.90272, 0.07605, 0.02115",GO,"7e-05, 0.90272, 0.07605, 0.02115",False,,,,,,,,,0.00913,,
town7_003634.png,RIGHT,"0.00264, 0.12452, 0.79826, 0.07457",RIGHT,"0.00264, 0.12452, 0.79826, 0.07457",False,,,,,,,,,0.00885,,
town7_003637.png,LEFT,"0.00885, 0.06477, 0.00501, 0.92137",LEFT,"0.00885, 0.06477, 0.00501, 0.92137",False,,,,,,,,,0.00869,,
town7_003638.png,LEFT,"0.00296, 0.05216, 0.00409, 0.94079",LEFT,"0.00296, 0.05216, 0.00409, 0.94079",False,,,,,,,,,0.00939,,
town7_003639.png,LEFT,"0.00072, 0.03555, 0.00246, 0.96127",LEFT,"0.00072, 0.03555, 0.00246, 0.96127",False,,,,,,,,,0.00844,,
town7_003642.png,LEFT,"0.0002, 0.02682, 0.00768, 0.9653",LEFT,"0.0002, 0.02682, 0.00768, 0.9653",False,,,,,,,,,0.00885,,
town7_003652.png,STOP,"0.48962, 0.04776, 0.00234, 0.46027",STOP,"0.57209, 0.4279, 0.0, 2e-05",False,,,,,,,,,0.01266,,
town7_003656.png,LEFT,"0.41447, 0.05558, 0.00385, 0.5261",LEFT,"0.41447, 0.05558, 0.00385, 0.5261",False,,,,,,,,,0.0095,,
town7_003658.png,LEFT,"0.45614, 0.06058, 0.00441, 0.47887",LEFT,"0.45614, 0.06058, 0.00441, 0.47887",False,,,,,,,,,0.0088,,
town7_003660.png,STOP,"0.47887, 0.0582, 0.00388, 0.45905",STOP,"0.47887, 0.0582, 0.00388, 0.45905",False,,,,,,,,,0.00906,,
town7_003663.png,STOP,"0.56773, 0.0677, 0.00473, 0.35983",STOP,"0.56773, 0.0677, 0.00473, 0.35983",False,,,,,,,,,0.00899,,
town7_003666.png,LEFT,"0.22808, 0.05818, 0.00971, 0.70403",STOP,"0.5781, 0.42187, 0.0, 2e-05",True,,,0.54847,4137.41635,11.96351,0.86981,0.16662,,0.11902,128.0,25.12862
town7_003668.png,RIGHT,"0.00717, 0.07208, 0.88193, 0.03882",RIGHT,"0.00717, 0.07208, 0.88193, 0.03882",False,,,,,,,,,0.00927,,
town7_003670.png,RIGHT,"0.00033, 0.03604, 0.95869, 0.00494",RIGHT,"0.00033, 0.03604, 0.95869, 0.00494",False,,,,,,,,,0.00889,,
town7_003678.png,RIGHT,"0.00082, 0.0302, 0.96189, 0.00708",RIGHT,"0.00082, 0.0302, 0.96189, 0.00708",False,,,,,,,,,0.00972,,
town7_003679.png,GO,"0.0007, 0.95961, 0.01571, 0.02398",GO,"0.00331, 0.80846, 0.06455, 0.12368",False,,,,,,,,,0.01298,,
town7_003681.png,GO,"0.02512, 0.85475, 0.09076, 0.02937",GO,"0.02512, 0.85475, 0.09076, 0.02937",False,,,,,,,,,0.00961,,
town7_003684.png,RIGHT,"0.0207, 0.28591, 0.6143, 0.07909",RIGHT,"0.0207, 0.28591, 0.6143, 0.07909",False,,,,,,,,,0.00855,,
town7_003687.png,LEFT,"0.00034, 0.02148, 0.00194, 0.97623",LEFT,"0.00034, 0.02148, 0.00194, 0.97623",False,,,,,,,,,0.00941,,
town7_003701.png,GO,"0.00037, 0.99076, 0.00479, 0.00408",GO,"0.00108, 0.96503, 0.01935, 0.01454",False,,,,,,,,,0.01449,,
town7_003702.png,GO,"2e-05, 0.98973, 0.0012, 0.00905",GO,"5e-05, 0.94969, 0.03444, 0.01583",False,,,,,,,,,0.01305,,
town7_003704.png,GO,"1e-05, 0.99056, 0.00049, 0.00894",GO,"1e-05, 0.99056, 0.00049, 0.00894",False,,,,,,,,,0.00969,,
town7_003710.png,LEFT,"0.10054, 0.32027, 0.00785, 0.57134",LEFT,"0.10054, 0.32027, 0.00785, 0.57134",False,,,,,,,,,0.00977,,
town7_003713.png,GO,"0.03262, 0.78234, 0.02025, 0.16479",GO,"0.03262, 0.78234, 0.02025, 0.16479",False,,,,,,,,,0.00929,,
town7_003719.png,GO,"0.02023, 0.86978, 0.02752, 0.08247",LEFT,"2e-05, 0.01032, 0.0, 0.98966",True,,,0.41105,3160.23667,13.13361,0.77388,0.06617,,0.15001,128.0,25.1647
